date,action,symbol,shares,reason,excess_20,peak_dd,n_candidates
2025-09-08,ENTER,LRCX,,emerging_rs,0.02511321471843564,0.0,1.0
2025-09-09,EXIT,PEP,17.0,weaken_flat,-0.015934986950148944,-0.041341637526123076,
2025-09-09,ENTER,FTNT,,emerging_rs,0.05729875951126395,0.0,2.0
2025-09-09,ENTER,ORLY,,emerging_rs,0.01867323960640932,0.0,2.0
2025-09-10,TRIM,AAPL,10.0,weaken_to_half,-0.013574568251629171,-0.05417612887846135,
2025-09-10,EXIT,WDAY,11.0,weaken_flat,0.05423800662007339,-0.022992968379276224,
2025-09-10,TRIM,FTNT,31.0,weaken_to_half,0.011750360490359046,0.0,
2025-09-10,ENTER,TEAM,,emerging_rs,0.1021703387776347,0.0,3.0
2025-09-11,EXIT,AAPL,11.0,weaken_flat,-0.020588490015323146,-0.04066346310678404,
2025-09-11,EXIT,FTNT,31.0,weaken_flat,0.013220272743779349,0.0,
2025-09-11,TRIM,TEAM,14.0,weaken_to_half,0.07112128617593494,0.0,
2025-09-12,EXIT,TEAM,14.0,weaken_flat,0.05207709134883709,-0.010412540320298813,
2025-09-12,ENTER,ARM,,emerging_rs,0.06011565371372951,0.0,1.0
2025-09-15,TRIM,AZN,34.0,weaken_to_half,-0.038983600552333963,-0.04944129233666161,
2025-09-15,ENTER,DASH,,emerging_rs,0.01584773592424571,0.0,1.0
2025-09-16,EXIT,AZN,35.0,weaken_flat,-0.04410082051281994,-0.05541240306236217,
2025-09-16,ENTER,CRWD,,emerging_rs,0.01934168634058553,0.0,1.0
2025-09-17,TRIM,ORLY,23.0,weaken_to_half,-0.02194008881892784,-0.03032832498608784,
2025-09-17,ENTER,KLAC,,emerging_rs,0.09348152244821106,0.0,2.0
2025-09-18,EXIT,BIIB,18.0,weaken_flat,-0.017307808251057377,-0.03379467884977161,
2025-09-18,EXIT,ORLY,23.0,weaken_flat,-0.05496733134901133,-0.038304581710257746,
2025-09-19,TRIM,ARM,16.0,weaken_to_half,0.00821798136425489,-0.07116859482646576,
2025-09-22,EXIT,ARM,17.0,weaken_flat,-0.0065571488241789044,-0.060964513193812686,
2025-09-23,ENTER,FTNT,,emerging_rs,0.04812450361229481,0.0,1.0
2025-09-24,TRIM,FTNT,29.0,weaken_to_half,0.03434715425395907,0.0,
2025-09-24,ENTER,WDAY,,emerging_rs,0.0413088496317775,0.0,3.0
2025-09-24,ENTER,CEG,,emerging_rs,0.028952522553566507,0.0,3.0
2025-09-25,EXIT,FTNT,29.0,weaken_flat,0.028828037603006784,-0.004665071770334928,
2025-09-25,TRIM,CEG,7.0,weaken_to_half,-0.0033054178676261703,0.0,
2025-09-26,ENTER,XEL,,emerging_rs,0.07054151807593745,0.0,3.0
