scheme,scheme_id,note,run,universe,months,eval_days,win_start,win_end,n_names,bench_ret,mean_ret,median_ret,mean_sharpe,mean_mdd,mean_vs_bench,pct_positive,pct_beat_bench,mean_trades,mean_exposure
D13_dip08_w20,13,dip08_w20,60,SOXX,1,21,2024-12-26,2025-01-28,29,-0.04487084375145378,-0.03315672868207835,-0.014493656061278393,-1.284014558893676,-0.07609092506850666,0.011714115069375433,0.1724137931034483,0.7241379310344828,1.8275862068965518,0.3645320197044335
D13_dip08_w20,13,dip08_w20,61,SOXX,3,63,2024-01-26,2024-04-25,29,0.06710127075469541,0.023649513462033502,-0.017184781818037398,-0.3871969105506183,-0.07467164729645455,-0.0434517572926619,0.3793103448275862,0.2413793103448276,3.4482758620689653,0.3348659003831417
D13_dip08_w20,13,dip08_w20,62,SOXX,3,63,2025-06-20,2025-09-18,29,0.19111858758403377,0.10137919366791587,0.06539511542270082,1.2515927002870455,-0.11797992727657274,-0.0897393939161179,0.6896551724137931,0.27586206896551724,3.2758620689655173,0.5454844006568144
D13_dip08_w20,13,dip08_w20,63,QQQ,3,63,2025-10-01,2025-12-30,30,0.0281443024583361,-0.01705065715932824,-0.012981261385460297,-0.16320585962255574,-0.07613178011631629,-0.04519495961766434,0.4,0.2,3.1333333333333333,0.367089947089947
D13_dip08_w20,13,dip08_w20,64,QQQ,2,42,2024-06-12,2024-08-12,30,-0.0465096827642848,-0.02229944584717791,-0.027645957950633793,-1.0069637555064668,-0.07422739483491697,0.02421023691710689,0.23333333333333334,0.6666666666666666,3.1666666666666665,0.36301587301587296
D13_dip08_w20,13,dip08_w20,65,SOXX,7,147,2024-03-27,2024-10-24,29,0.010917641305967063,-0.019640580703806452,-0.02917933279769991,-0.20095678084594049,-0.17341487002465017,-0.030558222009773515,0.41379310344827586,0.3103448275862069,7.517241379310345,0.33572601454374856
D13_dip08_w20,13,dip08_w20,66,QQQ,7,147,2024-06-18,2025-01-17,30,0.08024880165552029,0.02046086234053154,0.017363429541436992,0.21890656342279344,-0.11267954227574396,-0.05978793931498874,0.5666666666666667,0.23333333333333334,5.733333333333333,0.4062585034013605
D13_dip08_w20,13,dip08_w20,67,SOXX,6,126,2025-02-27,2025-08-27,30,0.2288069130259598,0.09645539004835296,0.054112565133693,0.6920208380611931,-0.1231902160363355,-0.13235152297760683,0.7,0.2,5.133333333333334,0.36687830687830686
D13_dip08_w20,13,dip08_w20,68,SOXX,2,42,2026-01-27,2026-03-26,30,-0.06274182234420844,0.0005377644511317725,-0.008539930935240525,-0.6397445238396778,-0.07570478108249312,0.06327958679534021,0.43333333333333335,0.8333333333333334,2.966666666666667,0.28888888888888886
D13_dip08_w20,13,dip08_w20,69,SOXX,8,168,2025-08-27,2026-04-28,30,0.752796897064234,0.24816491893505083,0.21502682454421107,0.9778424358848307,-0.1770649325656532,-0.5046319781291833,0.7666666666666667,0.06666666666666667,9.3,0.4096031746031746
D13_dip08_w20,13,dip08_w20,70,SOXX,5,105,2024-09-20,2025-02-21,29,0.005406814450626518,0.0015504259378880305,-0.014059228536012158,-0.18570809706914423,-0.10740312388605455,-0.0038563885127384876,0.3448275862068966,0.3448275862068966,4.9655172413793105,0.2667980295566503
D13_dip08_w20,13,dip08_w20,71,SOXX,4,84,2025-09-17,2026-01-15,29,0.30628589985012833,0.12241485690838036,0.09644958219498134,1.0453056018060054,-0.14049543720927105,-0.18387104294174797,0.7241379310344828,0.13793103448275862,5.275862068965517,0.45623973727422
D13_dip08_w20,13,dip08_w20,72,QQQ,4,84,2025-06-23,2025-10-20,30,0.15160143793785608,0.05363798640900224,-0.01552359615607618,0.17916489502148453,-0.08489252008552535,-0.09796345152885383,0.4666666666666667,0.16666666666666666,3.466666666666667,0.3903968253968254
D13_dip08_w20,13,dip08_w20,73,SOXX,10,210,2023-11-28,2024-09-27,30,0.3732977081618618,0.0786316735721502,0.03873371209679832,0.3077893173652796,-0.19394493017350575,-0.29466603458971163,0.6333333333333333,0.06666666666666667,9.966666666666667,0.38031746031746044
D13_dip08_w20,13,dip08_w20,74,QQQ,9,189,2025-04-09,2026-01-08,30,0.33624069066151074,0.09566928710808154,0.027781424953623124,0.41638538894047145,-0.13866652027023238,-0.2405714035534292,0.5666666666666667,0.13333333333333333,6.4,0.3754850088183422
D13_dip08_w20,13,dip08_w20,75,QQQ,12,252,2024-12-19,2025-12-22,30,0.21234986652906018,0.029947526123409826,-0.06409868814885389,-0.13009003197290134,-0.1841803623866419,-0.18240234040565034,0.4,0.13333333333333333,12.166666666666666,0.34830687830687823
D13_dip08_w20,13,dip08_w20,76,SOXX,5,105,2024-05-10,2024-10-09,29,0.07166285164062502,0.008625151352075736,-0.01971806022055811,-0.08653490380321822,-0.1434649661594309,-0.06303770028854928,0.41379310344827586,0.3103448275862069,4.793103448275862,0.31894909688013134
D13_dip08_w20,13,dip08_w20,77,SOXX,8,168,2025-08-01,2026-04-01,30,0.43297225183525034,0.19337206402374194,0.20966909826151892,0.6885618252859598,-0.18281436092424855,-0.2396001878115084,0.6666666666666666,0.2,9.633333333333333,0.42888888888888893
D13_dip08_w20,13,dip08_w20,78,QQQ,7,147,2025-11-12,2026-06-15,30,0.20096913413608264,0.03368630133893492,-0.008733520638363801,0.14051096073561506,-0.12279021316374154,-0.16728283279714773,0.4666666666666667,0.16666666666666666,7.333333333333333,0.3505215419501134
D13_dip08_w20,13,dip08_w20,79,SOXX,9,189,2023-12-14,2024-09-16,30,0.167905259845331,0.004544122132323869,-0.01661572329685157,-0.07591717466801766,-0.19348160750816315,-0.16336113771300714,0.36666666666666664,0.13333333333333333,10.066666666666666,0.4025044091710758
D13_dip08_w20,13,dip08_w20,80,QQQ,6,126,2024-01-19,2024-07-19,30,0.1316414541629214,0.06564172066022761,0.03943476470562579,0.38144967984113565,-0.10235321587540688,-0.06599973350269378,0.5666666666666667,0.23333333333333334,5.6,0.414021164021164
D13_dip08_w20,13,dip08_w20,81,QQQ,1,21,2024-11-13,2024-12-12,30,0.02781855470047412,0.028700346396814982,0.0,0.4620569425798043,-0.027778188143592095,0.0008817916963408633,0.43333333333333335,0.23333333333333334,1.2,0.40380952380952373
D13_dip08_w20,13,dip08_w20,82,SOXX,10,210,2024-06-21,2025-04-23,30,-0.3034388425007686,-0.13804794243699867,-0.12288936637729292,-0.7886382137296383,-0.24232382842804503,0.1653909000637699,0.16666666666666666,0.8666666666666667,11.333333333333334,0.25015873015873014
D13_dip08_w20,13,dip08_w20,83,QQQ,11,231,2024-05-24,2025-04-28,30,0.03788093693594541,0.03215623012257349,0.0004178861337857942,-0.018901727189636265,-0.17573499473367057,-0.0057247068133719214,0.5,0.43333333333333335,11.5,0.3877056277056277
D13_dip08_w20,13,dip08_w20,84,SOXX,4,84,2025-03-26,2025-07-25,29,0.2196761364203743,0.07892509156431007,0.038162643449253686,0.5000170770133487,-0.0900018374649034,-0.14075104485606424,0.6551724137931034,0.1724137931034483,2.8620689655172415,0.34983579638752055
D13_dip08_w20,13,dip08_w20,85,SOXX,3,63,2024-01-12,2024-04-12,29,0.17490173722683933,0.07220536650626166,0.01222098059655452,0.6162480337999838,-0.08425100919465946,-0.10269637072057766,0.6551724137931034,0.20689655172413793,3.2413793103448274,0.41948549534756435
D13_dip08_w20,13,dip08_w20,86,QQQ,4,84,2025-08-13,2025-12-10,30,0.08270584442079376,0.023965501591338575,-0.019738118412675643,-0.5924595775438343,-0.07371909164133524,-0.058740342829455186,0.3,0.16666666666666666,3.8333333333333335,0.31619047619047624
D13_dip08_w20,13,dip08_w20,87,QQQ,9,189,2025-08-12,2026-05-12,30,0.2238015104269533,0.07705115425451915,0.010213350741032023,0.02305768424336759,-0.1311737014795394,-0.14675035617243415,0.5333333333333333,0.16666666666666666,8.666666666666666,0.3104056437389771
