scheme,scheme_id,note,run,universe,months,eval_days,win_start,win_end,n_names,bench_ret,s12_mean_ret,dip_mean_ret,dip_minus_s12,s12_mean_mdd,dip_mean_mdd,s12_mean_exposure,dip_mean_exposure,dip_beat_s12,s12_vs_bench,dip_vs_bench,s12_positive,dip_positive
D11_tight_stop08,11,tight_stop08,18,SOXX,7,147,2025-06-02,2025-12-30,29,0.4742072430583639,0.08455874395636237,0.13964740899823488,0.055088665041872514,-0.17907138410292056,-0.1774916099792684,0.4133239502697632,0.4990616936429745,1,-0.38964849910200156,-0.334559834060129,1,1
D11_tight_stop08,11,tight_stop08,19,QQQ,2,42,2026-01-20,2026-03-19,30,-0.024734412068352585,-0.003904880697059835,-0.011138782688251747,-0.0072339019911919124,-0.04664148075686558,-0.0588675390690525,0.2563492063492063,0.3055555555555556,0,0.02082953137129275,0.013595629380100838,0,0
D11_tight_stop08,11,tight_stop08,20,QQQ,2,42,2025-12-30,2026-03-02,30,-0.01830706738570409,0.020542259241984707,0.02797362786545905,0.007431368623474342,-0.05202848290647793,-0.06064417724746339,0.3150793650793651,0.3920634920634921,1,0.03884932662768879,0.04628069525116314,1,1
D11_tight_stop08,11,tight_stop08,21,QQQ,8,168,2024-02-14,2024-10-14,30,0.15334197720866793,0.01763376201115824,0.03162778052454692,0.013994018513388683,-0.1322396468346643,-0.138084392082952,0.32797619047619037,0.41889880952380953,1,-0.1357082151975097,-0.121714196684121,1,1
D11_tight_stop08,11,tight_stop08,22,QQQ,4,84,2025-10-15,2026-02-13,30,0.000789757805571778,0.041634413714619276,0.04751194014578206,0.005877526431162787,-0.08767623706279756,-0.09421738638262357,0.3873015873015873,0.4636904761904762,1,0.0408446559090475,0.046722182340210285,1,1
D11_tight_stop08,11,tight_stop08,23,QQQ,3,63,2026-01-08,2026-04-09,30,-0.0153279984002892,-0.00015153970303823558,0.011746341963834424,0.01189788166687266,-0.07822959166317958,-0.09032822471947975,0.2523809523809524,0.3361111111111111,1,0.015176458697250964,0.027074340364123622,0,1
D11_tight_stop08,11,tight_stop08,24,SOXX,5,105,2026-02-10,2026-07-13,30,0.5770256813269112,0.13659686114321096,0.18099007380822477,0.04439321266501381,-0.06750382261710434,-0.10184499247084484,0.12349206349206351,0.2639682539682539,1,-0.4404288201837003,-0.3960356075186865,1,1
D11_tight_stop08,11,tight_stop08,25,QQQ,5,105,2026-01-14,2026-06-15,30,0.20238584863226716,0.04480905436171883,0.058876378351286826,0.014067323989567997,-0.0814089650586057,-0.09422540055754305,0.1892063492063492,0.25976190476190475,1,-0.15757679427054833,-0.14350947028098032,1,1
D11_tight_stop08,11,tight_stop08,26,QQQ,12,252,2025-01-16,2026-01-16,30,0.21698527291142944,0.0058803715805283464,0.021776741833869274,0.015896370253340928,-0.15853139701677746,-0.1662479764819332,0.27777777777777773,0.3668650793650794,1,-0.2111049013309011,-0.19520853107756017,1,1
D11_tight_stop08,11,tight_stop08,27,SOXX,4,84,2026-03-20,2026-07-21,30,0.6629647609934404,0.09246450214498574,0.16547891208081994,0.0730144099358342,-0.045970691350039505,-0.09393662402620671,0.09761904761904759,0.26894841269841263,1,-0.5705002588484547,-0.49748584891262043,1,1
D11_tight_stop08,11,tight_stop08,28,SOXX,10,210,2023-09-12,2024-07-12,30,0.6054241699570708,0.16010458794897048,0.22351709704725073,0.06341250909828025,-0.15291596127570126,-0.14333839282801558,0.3422222222222222,0.43337301587301597,1,-0.44531958200810035,-0.38190707290982007,1,1
D11_tight_stop08,11,tight_stop08,29,QQQ,10,210,2023-11-02,2024-09-04,29,0.2742635518580856,0.07824104849807687,0.09485451798261746,0.016613469484540594,-0.14724112546969834,-0.14906217477446057,0.4203612479474548,0.4794334975369458,1,-0.19602250336000873,-0.17940903387546814,1,1
D11_tight_stop08,11,tight_stop08,30,SOXX,11,231,2025-02-26,2026-01-27,30,0.6222676159829015,0.1711368514401048,0.2307002544078771,0.059563402967772294,-0.19787028190037134,-0.19648920494493455,0.31746031746031744,0.3909090909090909,1,-0.45113076454279666,-0.39156736157502436,1,1
D11_tight_stop08,11,tight_stop08,31,SOXX,4,84,2024-11-26,2025-03-31,30,-0.12412360871542705,-0.032152561625399236,-0.03747988956154693,-0.005327327936147694,-0.09531311281221044,-0.11783411898118931,0.17658730158730157,0.28125000000000006,0,0.09197104709002782,0.08664371915388011,0,0
D11_tight_stop08,11,tight_stop08,32,SOXX,3,63,2024-07-29,2024-10-24,29,-0.004528432055198928,-0.01717969917744293,-0.024721247949782834,-0.0075415487723399025,-0.05077110926622666,-0.06697934087591519,0.09140667761357416,0.16776135741652984,0,-0.012651267122244004,-0.020192815894583906,0,0
D11_tight_stop08,11,tight_stop08,33,SOXX,7,147,2025-09-16,2026-04-16,29,0.5731894193346554,0.2428581070521754,0.3268301846447733,0.08397207759259792,-0.1605512081869748,-0.16561675999302436,0.3309875674407695,0.4339080459770116,1,-0.33033131228248,-0.24635923468988208,1,1
D11_tight_stop08,11,tight_stop08,34,QQQ,4,84,2024-05-31,2024-09-30,30,0.08613665447903895,-0.02094604149667747,-0.006923666850369218,0.01402237464630825,-0.11243876407913302,-0.11147015547014362,0.3619047619047619,0.44355158730158734,1,-0.10708269597571643,-0.09306032132940817,0,0
D11_tight_stop08,11,tight_stop08,35,QQQ,9,189,2025-02-11,2025-11-10,30,0.1848421423831519,0.0778069487759237,0.06461763447772635,-0.01318931429819735,-0.15279406301724527,-0.16086507038083056,0.3052910052910052,0.3742504409171076,0,-0.10703519360722819,-0.12022450790542553,1,1
D11_tight_stop08,11,tight_stop08,36,QQQ,3,63,2025-01-14,2025-04-14,30,-0.0928917402537448,-0.014715106421000608,-0.012031029963383821,0.002684076457616787,-0.0943586033322837,-0.10984925942091252,0.2613756613756614,0.3416666666666666,1,0.0781766338327442,0.08086071029036099,0,0
D11_tight_stop08,11,tight_stop08,37,SOXX,10,210,2024-08-26,2025-06-27,30,0.05767020978785542,0.046170386833983716,0.030554201915706507,-0.01561618491827721,-0.14069969891344225,-0.15816642872366468,0.18349206349206346,0.2534126984126984,0,-0.011499822953871704,-0.027116007872148913,1,1
D11_tight_stop08,11,tight_stop08,38,SOXX,12,252,2024-07-02,2025-07-03,30,-0.019691750048819512,-0.042699691533501484,-0.06120307071460989,-0.018503379181108406,-0.22362703060876782,-0.24997053706305888,0.1978835978835979,0.26875,0,-0.023007941484681972,-0.04151132066579038,0,0
D11_tight_stop08,11,tight_stop08,39,QQQ,5,105,2024-09-23,2025-02-24,30,0.07798173822976961,0.06547072313479577,0.07164953687680159,0.006178813742005823,-0.09793759599584707,-0.10703635747894179,0.40888888888888886,0.4829365079365079,1,-0.012511015094973849,-0.0063322013529680254,1,1
D11_tight_stop08,11,tight_stop08,40,QQQ,12,252,2025-05-13,2026-05-13,30,0.3929080380641541,0.10209609867488217,0.13318564498083948,0.03108954630595731,-0.18245185130402916,-0.19378198905337102,0.31388888888888894,0.3880621693121693,1,-0.2908119393892719,-0.2597223930833146,1,1
D11_tight_stop08,11,tight_stop08,41,SOXX,5,105,2024-12-18,2025-05-21,29,-0.03550491258274213,-0.03958675821020653,-0.057903493437856515,-0.018316735227649983,-0.12360463930904281,-0.1483785138761897,0.1714285714285714,0.24310344827586206,0,-0.0040818456274644005,-0.022398580855114383,0,0
D11_tight_stop08,11,tight_stop08,42,QQQ,1,21,2026-06-01,2026-06-30,30,-0.007446386853765863,-0.004137721075456391,0.0014736484126260533,0.005611369488082444,-0.012896127851843646,-0.024528432868206825,0.10793650793650794,0.21269841269841272,1,0.003308665778309472,0.008920035266391915,0,1
D11_tight_stop08,11,tight_stop08,43,SOXX,5,105,2025-04-30,2025-09-29,30,0.46913595929254015,0.12020837437946033,0.15168628661583483,0.0314779122363745,-0.11467746009539652,-0.11706064581706549,0.391111111111111,0.4585714285714286,1,-0.34892758491307985,-0.3174496726767053,1,1
D11_tight_stop08,11,tight_stop08,44,SOXX,5,105,2024-07-24,2024-12-19,29,-0.07336127646416635,0.014440215493246455,0.006362783538534692,-0.008077431954711764,-0.10254019487332973,-0.11694735603115909,0.1960591133004926,0.2660098522167488,0,0.0878014919574128,0.07972406000270103,1,1
D11_tight_stop08,11,tight_stop08,45,SOXX,12,252,2024-03-06,2025-03-07,30,-0.10757483963704584,-0.08439870231549465,-0.07921931234628032,0.005179389969214326,-0.23166021795046768,-0.24138409780241724,0.24735449735449733,0.3315145502645502,1,0.023176137321551188,0.028355527290765514,0,0
D11_tight_stop08,11,tight_stop08,46,SOXX,11,231,2024-02-13,2025-01-14,30,0.07418656590600592,0.02756966561592551,0.04321010547980754,0.01564043986388203,-0.20760107677177955,-0.22280738191054594,0.2522366522366522,0.3370490620490621,1,-0.04661690029008041,-0.03097646042619838,1,1
D11_tight_stop08,11,tight_stop08,47,QQQ,12,252,2025-06-12,2026-06-12,30,0.3582275230463974,0.10374190539348917,0.13913298066322863,0.03539107526973946,-0.1650181027476526,-0.17775771840934879,0.28941798941798946,0.37423941798941807,1,-0.2544856176529082,-0.21909454238316875,1,1
D11_tight_stop08,11,tight_stop08,48,QQQ,1,21,2025-07-02,2025-07-31,30,0.02579898212369769,0.009147873504681665,0.009664643627366801,0.0005167701226851361,-0.03190240724898848,-0.03725895543251836,0.3682539682539682,0.46984126984126984,1,-0.016651108619016024,-0.016134338496330888,1,1
D11_tight_stop08,11,tight_stop08,49,QQQ,6,126,2024-03-22,2024-09-20,30,0.08250098618182977,-0.011823329141226387,-0.0019018998493420037,0.009921429291884384,-0.1258061830418667,-0.12587176554364243,0.29550264550264543,0.3796296296296296,1,-0.09432431532305616,-0.08440288603117177,0,0
D11_tight_stop08,11,tight_stop08,50,QQQ,11,231,2025-04-16,2026-03-18,30,0.3441101199491847,0.036376948153369094,0.05109955441116054,0.014722606257791447,-0.12889573510110175,-0.13886382306771275,0.26536796536796536,0.34491341991341995,1,-0.3077331717958156,-0.2930105655380242,1,1
D11_tight_stop08,11,tight_stop08,51,SOXX,12,252,2025-05-09,2026-05-11,30,1.7645874371661052,0.4097080988831326,0.5509569343893187,0.1412488355061861,-0.19101367705129177,-0.19820025643979397,0.3484126984126984,0.4347222222222221,1,-1.3548793382829727,-1.2136305027767866,1,1
D11_tight_stop08,11,tight_stop08,52,QQQ,6,126,2024-07-26,2025-01-27,30,0.11403101000835725,0.05681938935261872,0.07175894092034131,0.014939551567722593,-0.12773069541356347,-0.13070673458368523,0.3232804232804233,0.40972222222222227,1,-0.05721162065573853,-0.04227206908801594,1,1
D11_tight_stop08,11,tight_stop08,53,SOXX,9,189,2025-02-25,2025-11-21,30,0.27137739698000374,0.056180111741826515,0.06573445990427641,0.009554348162449898,-0.16495208287193883,-0.1747405228637679,0.28395061728395066,0.35383597883597884,1,-0.21519728523817722,-0.20564293707572734,1,1
D11_tight_stop08,11,tight_stop08,54,QQQ,10,210,2025-06-10,2026-04-10,30,0.14941279936704488,-0.015405285196039335,-0.023398546155631576,-0.007993260959592241,-0.13625480198106962,-0.15025705579102183,0.2634920634920635,0.3373412698412698,0,-0.16481808456308422,-0.17281134552267646,0,0
D11_tight_stop08,11,tight_stop08,55,QQQ,9,189,2024-03-12,2024-12-09,30,0.18252348107739125,0.055664773216138046,0.06593755059879274,0.01027277738265469,-0.12915008536707423,-0.1297730450751032,0.3707231040564374,0.43902116402116403,1,-0.1268587078612532,-0.11658593047859851,1,1
D11_tight_stop08,11,tight_stop08,56,SOXX,1,21,2026-03-06,2026-04-06,30,0.06430085839175526,0.002552041162142956,0.010973369443948389,0.008421328281805432,-0.012963321553764555,-0.03596369578793117,0.06984126984126983,0.22936507936507938,1,-0.0617488172296123,-0.05332748894780687,1,1
D11_tight_stop08,11,tight_stop08,57,QQQ,11,231,2024-12-30,2025-12-01,30,0.2014930365864087,0.06266015330288494,0.0738908552798167,0.011230701976931767,-0.1598500025072416,-0.16615544480119984,0.2909090909090909,0.37124819624819627,1,-0.13883288328352378,-0.127602181306592,1,1
D11_tight_stop08,11,tight_stop08,58,QQQ,4,84,2025-05-06,2025-09-04,30,0.19622773691571815,0.02277270503400945,0.026700199905062387,0.003927494871052938,-0.07513828177160067,-0.08267064714692474,0.29166666666666663,0.37886904761904755,1,-0.17345503188170872,-0.16952753701065576,1,1
D11_tight_stop08,11,tight_stop08,59,SOXX,4,84,2026-02-25,2026-06-25,30,0.7007669266812115,0.09044155816110022,0.19001904282123297,0.09957748466013275,-0.07194405578107436,-0.09621793906123619,0.1384920634920635,0.27698412698412694,1,-0.6103253685201113,-0.5107478838599786,1,1
D11_tight_stop08,11,tight_stop08,60,SOXX,1,21,2024-12-26,2025-01-28,29,-0.04487098139039003,-0.03273396754475295,-0.03205399827590235,0.000679969268850597,-0.06564789337488112,-0.07910336617062368,0.27586206896551724,0.38382594417077176,1,0.012137013845637083,0.01281698311448768,0,0
D11_tight_stop08,11,tight_stop08,61,SOXX,3,63,2024-01-26,2024-04-25,29,0.06710111015930864,0.02188533088741311,0.024951650747734457,0.003066319860321347,-0.05970782911130342,-0.07615477960630006,0.22167487684729062,0.34304871373836887,1,-0.04521577927189553,-0.042149459411574185,1,1
D11_tight_stop08,11,tight_stop08,62,SOXX,3,63,2025-06-20,2025-09-18,29,0.19111850646885342,0.09125785621270052,0.11379482707890856,0.02253697086620804,-0.11324479512224543,-0.11567905531575785,0.48056923918992883,0.5571975916803503,1,-0.0998606502561529,-0.07732367938994486,1,1
D11_tight_stop08,11,tight_stop08,63,QQQ,3,63,2025-10-01,2025-12-30,30,0.0281443024583361,-0.007672257166568985,-0.004200633162465165,0.00347162400410382,-0.057252876515231955,-0.06312460585691973,0.25661375661375657,0.32579365079365086,1,-0.035816559624905084,-0.03234493562080126,0,0
D11_tight_stop08,11,tight_stop08,64,QQQ,2,42,2024-06-12,2024-08-12,30,-0.046509750935051275,-0.030689981486153213,-0.027830410698623527,0.002859570787529686,-0.07187451483260328,-0.07941318990189086,0.3507936507936508,0.43015873015873024,1,0.015819769448898062,0.018679340236427748,0,0
D11_tight_stop08,11,tight_stop08,65,SOXX,7,147,2024-03-27,2024-10-24,29,0.010917916153216245,-0.017449618185238974,-0.01622141151953728,0.0012282066657016942,-0.1614083097554402,-0.17521870304181802,0.2629603565564157,0.3469974196575181,1,-0.02836753433845522,-0.027139327672753524,0,0
D11_tight_stop08,11,tight_stop08,66,QQQ,7,147,2024-06-18,2025-01-17,30,0.0802486743430566,0.00029853127965911254,0.018980714441824954,0.01868218316216584,-0.13011363603454423,-0.12970545834884065,0.35124716553287977,0.42636054421768704,1,-0.0799501430633975,-0.06126795990123165,1,1
D11_tight_stop08,11,tight_stop08,67,SOXX,6,126,2025-02-27,2025-08-27,30,0.2288069130259598,0.09602472964249355,0.09833202411936476,0.0023072944768712106,-0.11061219488937407,-0.12360911463683161,0.3126984126984126,0.3697089947089947,1,-0.13278218338346626,-0.13047488890659503,1,1
D11_tight_stop08,11,tight_stop08,68,SOXX,2,42,2026-01-27,2026-03-26,30,-0.06274182234420844,0.0032193452924548414,-0.005868573966346883,-0.009087919258801725,-0.05896621171963992,-0.08161924049591848,0.19920634920634922,0.31051587301587313,0,0.06596116763666328,0.05687324837786156,1,0
D11_tight_stop08,11,tight_stop08,69,SOXX,8,168,2025-08-27,2026-04-28,30,0.752796897064234,0.17512795042041496,0.2702624209631446,0.09513447054272967,-0.17448596435949304,-0.18216510246705797,0.31924603174603183,0.42762896825396823,1,-0.5776689466438191,-0.4825344761010894,1,1
D11_tight_stop08,11,tight_stop08,70,SOXX,5,105,2024-09-20,2025-02-21,29,0.005406814450626518,0.003468495639504155,0.007683352899146506,0.00421485725964235,-0.09789538854854749,-0.10921819068090084,0.187192118226601,0.2767651888341543,1,-0.001938318811122363,0.0022765384485199875,1,1
D11_tight_stop08,11,tight_stop08,71,SOXX,4,84,2025-09-17,2026-01-15,29,0.30628589985012833,0.09548057248306517,0.1342649044840801,0.03878433200101493,-0.13684856978281387,-0.14238648821348424,0.3788998357963875,0.4684934318555008,1,-0.21080532736706314,-0.17202099536604823,1,1
D11_tight_stop08,11,tight_stop08,72,QQQ,4,84,2025-06-23,2025-10-20,30,0.1516013225816759,0.03716667462224955,0.048957048749800974,0.011790374127551427,-0.08772548229479836,-0.09483725560820402,0.3146825396825397,0.4046626984126985,1,-0.11443464795942637,-0.10264427383187494,1,1
D11_tight_stop08,11,tight_stop08,73,SOXX,10,210,2023-11-28,2024-09-27,30,0.3732977081618618,0.06661678645753953,0.0786120876986405,0.011995301241100972,-0.18894426088698602,-0.19515864721800902,0.3076190476190476,0.3890873015873016,1,-0.30668092170432226,-0.29468562046322133,1,1
D11_tight_stop08,11,tight_stop08,74,QQQ,9,189,2025-04-09,2026-01-08,30,0.33624069066151074,0.13339435324806054,0.16027622290859705,0.026881869660536517,-0.1364775405035114,-0.1413798918632612,0.35555555555555557,0.4257054673721342,1,-0.2028463374134502,-0.1759644677529137,1,1
D11_tight_stop08,11,tight_stop08,75,QQQ,12,252,2024-12-19,2025-12-22,30,0.21234993913837386,0.07282488524533995,0.09847737299022064,0.025652487744880687,-0.15411353549119883,-0.17001026957722465,0.2826719576719577,0.35896164021164023,1,-0.1395250538930339,-0.11387256614815322,1,1
D11_tight_stop08,11,tight_stop08,76,SOXX,5,105,2024-05-10,2024-10-09,29,0.07166292185798206,0.014436981495001656,0.009608935599035116,-0.00482804589596654,-0.12451546382428642,-0.1472826697309733,0.25155993431855495,0.32931034482758614,0,-0.05722594036298041,-0.06205398625894695,1,1
D11_tight_stop08,11,tight_stop08,77,SOXX,8,168,2025-08-01,2026-04-01,30,0.4329721592393472,0.15866805757439584,0.20902490934673632,0.05035685177234048,-0.18501848805024199,-0.18223891455017774,0.3426587301587301,0.442013888888889,1,-0.27430410166495134,-0.22394724989261086,1,1
D11_tight_stop08,11,tight_stop08,78,QQQ,7,147,2025-11-12,2026-06-15,30,0.20096913413608264,-0.018947353643036353,0.0019189143552143665,0.02086626799825072,-0.12973603679726417,-0.1346163837967073,0.2376417233560091,0.3207482993197279,1,-0.21991648777911899,-0.19905021978086826,0,1
D11_tight_stop08,11,tight_stop08,79,SOXX,9,189,2023-12-14,2024-09-16,30,0.16790498618580796,0.0008636282377531334,0.0020938073593737266,0.001230179121620593,-0.1882736533618384,-0.19574970720926682,0.3310405643738977,0.41388888888888886,1,-0.16704135794805483,-0.16581117882643423,1,1
D11_tight_stop08,11,tight_stop08,80,QQQ,6,126,2024-01-19,2024-07-19,30,0.13164162035706783,0.01752199700392435,0.02885618817962955,0.011334191175705197,-0.11178035471042873,-0.1188971619602446,0.32089947089947096,0.40694444444444444,1,-0.11411962335314349,-0.10278543217743828,1,1
D11_tight_stop08,11,tight_stop08,81,QQQ,1,21,2024-11-13,2024-12-12,30,0.027818437813410313,0.02434417817350658,0.02696159161501396,0.0026174134415073783,-0.025412970421883403,-0.030819039716223778,0.3349206349206349,0.40515873015873016,1,-0.003474259639903731,-0.0008568461983963528,1,1
D11_tight_stop08,11,tight_stop08,82,SOXX,10,210,2024-06-21,2025-04-23,30,-0.303438756357962,-0.10953684636102978,-0.1371112839000595,-0.027574437539029717,-0.21927545671237217,-0.24558501426171883,0.1858730158730159,0.2619047619047619,0,0.19390190999693224,0.16632747245790253,0,0
D11_tight_stop08,11,tight_stop08,83,QQQ,11,231,2024-05-24,2025-04-28,30,0.03788093693594541,0.02352067792770555,0.04165622349294855,0.018135545565242998,-0.18620256126856274,-0.1877723968640558,0.3011544011544011,0.3839105339105338,1,-0.014360259008239857,0.0037752865570031408,1,1
D11_tight_stop08,11,tight_stop08,84,SOXX,4,84,2025-03-26,2025-07-25,29,0.21967623083558907,0.08166603233309737,0.07461990594016985,-0.007046126392927524,-0.0830621153910326,-0.09238051359312036,0.3091133004926108,0.3457512315270936,0,-0.1380101985024917,-0.14505632489541923,1,1
D11_tight_stop08,11,tight_stop08,85,SOXX,3,63,2024-01-12,2024-04-12,29,0.17490145812316005,0.060582022508329274,0.07250037892085882,0.01191835641252955,-0.07771614238565261,-0.08437209844137881,0.3130815544608648,0.429392446633826,1,-0.11431943561483077,-0.10240107920230122,1,1
D11_tight_stop08,11,tight_stop08,86,QQQ,4,84,2025-08-13,2025-12-10,30,0.08270595883887877,-0.0020598467100503243,0.005911021038412138,0.007970867748462462,-0.07138796413813867,-0.08273728159690091,0.2472222222222222,0.3391865079365079,1,-0.0847658055489291,-0.07679493780046663,0,1
D11_tight_stop08,11,tight_stop08,87,QQQ,9,189,2025-08-12,2026-05-12,30,0.22380163982039725,-0.006650453236212702,0.015398926392453915,0.022049379628666616,-0.14081880209020553,-0.1490715955664316,0.2324514991181658,0.3126543209876543,1,-0.23045209305660994,-0.20840271342794334,0,1
D11_tight_stop08,11,tight_stop08,88,QQQ,3,63,2023-09-06,2023-12-04,30,0.03239382703262561,-0.018888553611716232,-0.013368519287548434,0.0055200343241677986,-0.08305897001337256,-0.08949071681889888,0.33492063492063484,0.4231481481481481,1,-0.051282380644341846,-0.04576234632017404,0,0
D11_tight_stop08,11,tight_stop08,89,QQQ,6,126,2024-03-08,2024-09-06,30,0.025004402915363988,-0.03556560225580011,-0.03451546077138547,0.0010501414844146448,-0.13633623776185416,-0.1409349730272116,0.3309523809523809,0.40304232804232804,1,-0.0605700051711641,-0.059519863686749455,0,0
D11_tight_stop08,11,tight_stop08,90,SOXX,4,84,2024-02-09,2024-06-10,29,0.16166404920459776,0.028196290271240643,0.04391527353298611,0.015718983261745468,-0.08636595624850572,-0.09710622197087643,0.3066502463054187,0.4053776683087028,1,-0.1334677589333571,-0.11774877567161166,1,1
D11_tight_stop08,11,tight_stop08,91,QQQ,6,126,2024-12-26,2025-06-30,30,0.04434109236366246,0.007674866909558949,0.017006061686534422,0.009331194776975475,-0.1278377277741782,-0.13737054779809188,0.2677248677248677,0.3418650793650793,1,-0.03666622545410351,-0.027335030677128037,1,1
D11_tight_stop08,11,tight_stop08,92,QQQ,2,42,2024-07-11,2024-09-09,30,-0.07616930887243911,-0.0467009139746296,-0.04666106902885023,3.984494577937564e-05,-0.06533070513067755,-0.0814364450796946,0.2119047619047619,0.3259920634920635,1,0.02946839489780951,0.029508239843588885,0,0
D11_tight_stop08,11,tight_stop08,93,QQQ,8,168,2025-09-04,2026-05-05,30,0.18933459993954838,0.056885856392562835,0.08303733830701805,0.026151481914455217,-0.13213284289849453,-0.13873279554993237,0.26369047619047614,0.33546626984126976,1,-0.13244874354698555,-0.10629726163253032,1,1
D11_tight_stop08,11,tight_stop08,94,QQQ,11,231,2023-08-28,2024-07-29,29,0.27358869545907205,0.04338844910070174,0.07541064190705207,0.03202219280635033,-0.158549556344278,-0.15321478376466005,0.3985669502910882,0.469585012688461,1,-0.2302002463583703,-0.19817805355201998,1,1
D11_tight_stop08,11,tight_stop08,95,SOXX,2,42,2024-10-18,2024-12-17,29,-0.022397322959222588,0.003232917265875716,0.005164953678640021,0.0019320364127643048,-0.05504839408824857,-0.06928830584336004,0.18308702791461412,0.2738095238095238,1,0.025630240225098303,0.027562276637862607,1,1
D11_tight_stop08,11,tight_stop08,96,QQQ,9,189,2024-06-04,2025-03-06,30,0.0794127343756903,0.07355495139825723,0.08598560907459149,0.012430657676334264,-0.16750932370479174,-0.16807621709182582,0.31957671957671957,0.41111111111111115,1,-0.005857782977433071,0.006572874698901193,1,1
D11_tight_stop08,11,tight_stop08,97,SOXX,5,105,2025-12-31,2026-06-02,30,1.0102699251297969,0.20892373089805882,0.34208199559083075,0.13315826469277192,-0.09511111174694611,-0.11427490361456728,0.24095238095238092,0.3627777777777777,1,-0.801346194231738,-0.6681879295389661,1,1
D11_tight_stop08,11,tight_stop08,98,QQQ,4,84,2025-02-28,2025-06-30,30,0.08838198760432037,0.04214933024015496,0.042038932864800205,-0.00011039737535475241,-0.0667824189847802,-0.07936765449323074,0.2035714285714286,0.26984126984126977,0,-0.04623265736416541,-0.04634305473952016,1,1
D11_tight_stop08,11,tight_stop08,99,SOXX,2,42,2026-05-13,2026-07-14,30,0.07552608567751218,0.007353907599346913,0.004414361038579676,-0.002939546560767237,-0.019491828187119066,-0.0719108941588806,0.08253968253968254,0.25376984126984126,0,-0.06817217807816527,-0.0711117246389325,1,1
D12_loose_stop20,12,loose_stop20,0,SOXX,4,84,2025-01-15,2025-05-15,29,-0.04268264905560459,-0.025716990511332718,-0.05405171193772342,-0.028334721426390704,-0.09008269398142583,-0.14314686830950166,0.10139573070607558,0.22300903119868642,0,0.016965658544271876,-0.011369062882118829,0,0
D12_loose_stop20,12,loose_stop20,1,SOXX,4,84,2025-11-26,2026-03-30,29,0.06535932477276907,0.13060434817914052,0.15591187111407495,0.025307522934934434,-0.09666914509833963,-0.11429421960279387,0.3259441707717569,0.4525862068965517,1,0.06524502340637145,0.09055254634130588,1,1
D12_loose_stop20,12,loose_stop20,2,SOXX,12,252,2024-06-12,2025-06-13,30,-0.11229341109132818,-0.08609364403663103,-0.10993105399593808,-0.023837409959307054,-0.23588366404305075,-0.27355305852780604,0.21468253968253967,0.33468915343915356,0,0.02619976705469715,0.002362357095390094,0,0
D12_loose_stop20,12,loose_stop20,3,QQQ,1,21,2026-01-13,2026-02-11,30,-0.02096638715391519,-0.014627542256874316,-0.02135125957865437,-0.006723717321780053,-0.05458277455918684,-0.06864656668396361,0.4031746031746032,0.4797619047619047,0,0.006338844897040874,-0.00038487242473917924,0,0
D12_loose_stop20,12,loose_stop20,4,QQQ,8,168,2025-02-28,2025-10-28,30,0.2501946013536971,0.07269972065454076,0.10481963581675405,0.03211991516221328,-0.13812305774620287,-0.14397466041408638,0.2779761904761905,0.3996527777777778,1,-0.1774948806991563,-0.14537496553694304,1,1
D12_loose_stop20,12,loose_stop20,5,SOXX,3,63,2025-03-10,2025-06-06,29,0.11931811258500846,0.023024491089483737,0.014481089920974686,-0.008543401168509051,-0.027145179397823276,-0.062165491159762006,0.08866995073891625,0.19649698960043788,0,-0.09629362149552473,-0.10483702266403377,1,1
D12_loose_stop20,12,loose_stop20,6,SOXX,12,252,2024-10-18,2025-10-21,30,0.27929057935732526,0.08040498987955062,0.09432357230589256,0.013918582426341933,-0.18728003050003003,-0.2042867399002938,0.2891534391534391,0.3896494708994709,1,-0.19888558947777463,-0.1849670070514327,1,1
D12_loose_stop20,12,loose_stop20,7,SOXX,5,105,2024-08-02,2024-12-31,30,0.04615473659290337,-0.007383155687375146,-0.002839532266992902,0.004543623420382245,-0.09986809917066228,-0.12285535047408554,0.15714285714285714,0.29055555555555557,1,-0.05353789228027851,-0.048994268859896266,0,0
D12_loose_stop20,12,loose_stop20,8,SOXX,11,231,2024-01-29,2024-12-26,30,0.11728595595420654,-0.014050142007062175,0.011595834337859852,0.02564597634492203,-0.22765483794891364,-0.24141453748173772,0.2554112554112554,0.3852453102453103,1,-0.13133609796126872,-0.1056901216163467,0,1
D12_loose_stop20,12,loose_stop20,9,QQQ,7,147,2025-12-22,2026-07-24,30,0.10761391047221691,0.011967165923700219,0.053952701239104735,0.04198553531540451,-0.11138535137425892,-0.12816928511680564,0.2068027210884354,0.3273242630385488,1,-0.0956467445485167,-0.05366120923311218,1,1
D12_loose_stop20,12,loose_stop20,10,SOXX,11,231,2025-04-30,2026-03-31,30,0.7991728873661996,0.24120132927579618,0.3531502950046196,0.1119489657288234,-0.18151182396438895,-0.18132795962053702,0.32958152958152964,0.4475829725829727,1,-0.5579715580904034,-0.44602259236158004,1,1
D12_loose_stop20,12,loose_stop20,11,SOXX,7,147,2023-12-07,2024-07-10,30,0.5448438251272811,0.15643696946934116,0.21238504870761493,0.055948079238273773,-0.13145231080705216,-0.13745596865569404,0.34852607709750566,0.4702380952380951,1,-0.38840685565794,-0.3324587764196662,1,1
