,equity
2025-12-09,63444.391253500005
2025-12-10,63444.391253500005
2025-12-11,63444.391253500005
2025-12-12,63444.391253500005
2025-12-15,63444.391253500005
2025-12-16,63444.391253500005
2025-12-17,63444.391253500005
2025-12-18,63444.391253500005
2025-12-19,63444.391253500005
2025-12-22,63444.391253500005
2025-12-23,63444.391253500005
2025-12-24,63444.391253500005
2025-12-26,63444.391253500005
2025-12-29,63444.391253500005
2025-12-30,63444.391253500005
2025-12-31,63444.391253500005
2026-01-02,63444.391253500005
2026-01-05,63444.391253500005
2026-01-06,63444.391253500005
2026-01-07,63444.391253500005
2026-01-08,63444.391253500005
2026-01-09,63444.391253500005
2026-01-12,63444.391253500005
2026-01-13,63444.391253500005
2026-01-14,63444.391253500005
2026-01-15,63444.391253500005
2026-01-16,63444.391253500005
2026-01-20,63444.391253500005
2026-01-21,63444.391253500005
2026-01-22,63444.391253500005
2026-01-23,63444.391253500005
2026-01-26,63444.391253500005
2026-01-27,63444.391253500005
2026-01-28,63199.58320350002
2026-01-29,62821.483203500014
2026-01-30,62067.383203500016
2026-02-02,62493.28320350001
2026-02-03,61533.58320350001
2026-02-04,61363.28688350001
2026-02-05,61363.28688350001
2026-02-06,61363.28688350001
2026-02-09,61363.28688350001
2026-02-10,61363.28688350001
2026-02-11,61363.28688350001
2026-02-12,61363.28688350001
2026-02-13,61363.28688350001
2026-02-17,61363.28688350001
2026-02-18,61363.28688350001
2026-02-19,61363.28688350001
2026-02-20,61363.28688350001
2026-02-23,61363.28688350001
2026-02-24,61363.28688350001
2026-02-25,61363.28688350001
2026-02-26,61363.28688350001
2026-02-27,61363.28688350001
2026-03-02,61363.28688350001
2026-03-03,61363.28688350001
2026-03-04,61363.28688350001
2026-03-05,61363.28688350001
2026-03-06,61363.28688350001
2026-03-09,61363.28688350001
2026-03-10,61363.28688350001
2026-03-11,61363.28688350001
2026-03-12,61363.28688350001
2026-03-13,61363.28688350001
2026-03-16,61363.28688350001
2026-03-17,61363.28688350001
2026-03-18,61363.28688350001
2026-03-19,61363.28688350001
2026-03-20,61363.28688350001
2026-03-23,61363.28688350001
2026-03-24,61363.28688350001
2026-03-25,61363.28688350001
2026-03-26,61363.28688350001
2026-03-27,61363.28688350001
2026-03-30,61363.28688350001
2026-03-31,61363.28688350001
2026-04-01,61363.28688350001
2026-04-02,61363.28688350001
2026-04-06,61363.28688350001
2026-04-07,61363.28688350001
2026-04-08,61363.28688350001
2026-04-09,61363.28688350001
2026-04-10,61363.28688350001
2026-04-13,61592.75759350001
2026-04-14,61928.69759350001
2026-04-15,62192.397593500005
2026-04-16,62284.377593500016
2026-04-17,62535.507593500006
2026-04-20,62253.91740050001
2026-04-21,62661.41740050001
2026-04-22,64023.91740050001
2026-04-23,63953.91740050001
2026-04-24,66181.41740050001
2026-04-27,65463.91740050001
2026-04-28,65108.91740050001
2026-04-29,65943.91740050001
2026-04-30,66448.91740050001
2026-05-01,67248.91740050001
2026-05-04,68196.41740050001
2026-05-05,68571.41740050001
2026-05-06,68931.41740050001
2026-05-07,67976.41740050001
2026-05-08,68353.91740050001
2026-05-11,67524.55858800001
2026-05-12,67417.893567
2026-05-13,66170.933567
2026-05-14,66190.553567
2026-05-15,68167.813567
2026-05-18,72056.933567
2026-05-19,73077.173567
2026-05-20,71869.453567
2026-05-21,69331.933567
2026-05-22,71213.273567
2026-05-26,67119.233567
2026-05-27,64309.213567
2026-05-28,70179.005594
2026-05-29,69738.29562
2026-06-01,70987.23562
2026-06-02,75896.75562
2026-06-03,77547.63562
2026-06-04,77690.85562
2026-06-05,70192.59562
2026-06-08,76223.23562
2026-06-09,77307.39562
2026-06-10,76968.59562
2026-06-11,85535.61562
2026-06-12,87785.55562
2026-06-15,90639.17562
2026-06-16,87936.47562
2026-06-17,91738.73561999999
2026-06-18,95463.99562
2026-06-22,99016.77561999999
2026-06-23,90654.57562
2026-06-24,91130.43562
2026-06-25,103301.05562
2026-06-26,96962.41562
2026-06-29,98253.46675399998
2026-06-30,98253.46675399998
2026-07-01,98253.46675399998
2026-07-02,98253.46675399998
2026-07-06,98253.46675399998
2026-07-07,98253.46675399998
2026-07-08,98253.46675399998
2026-07-09,98253.46675399998
2026-07-10,98253.46675399998
2026-07-13,98253.46675399998
2026-07-14,98253.46675399998
2026-07-15,98253.46675399998
2026-07-16,98253.46675399998
2026-07-17,98253.46675399998
2026-07-20,98253.46675399998
2026-07-21,98253.46675399998
2026-07-22,98253.46675399998
2026-07-23,98253.46675399998
2026-07-24,98253.46675399998
2026-07-27,98253.46675399998
2026-07-28,98253.46675399998
2026-07-29,98253.46675399998
2026-07-30,98253.46675399998
2026-07-31,98253.46675399998
2026-08-03,98253.46675399998
2026-08-04,98253.46675399998
2026-08-05,98253.46675399998
2026-08-06,98253.46675399998
2026-08-07,98253.46675399998
