symbol,strategy,n_bars,total_return,sharpe,max_drawdown,avg_exposure,n_trades,vs_qqq,beat_qqq,final_equity
FAST,sma_rs5_entry,129,-0.08544079523855241,-1.0198321002387247,-0.11134846552586708,0.27906976744186046,5,-0.2294939753022417,False,91455.92047614476
FAST,regime_rs5_entry,129,-0.08782398670874914,-1.136700955056013,-0.10658459475632132,0.23255813953488372,5,-0.23187716677243841,False,91217.60132912509
FTNT,buy_hold,129,0.9850605291937218,3.050698919345297,-0.1444408686394696,0.9922480620155039,1,0.8410073491300325,True,198506.0529193722
FTNT,sma,129,0.7201934163663408,2.822939891698984,-0.09910852990987062,0.5891472868217055,4,0.5761402363026515,True,172019.34163663408
FTNT,regime,129,0.4239296810531161,2.127726785406649,-0.09910852990987085,0.3953488372093023,3,0.27987650098942685,True,142392.96810531162
FTNT,sma_rs5_entry,129,0.36609144567940755,2.2287394086918457,-0.09910852990987051,0.5038759689922481,4,0.22203826561571827,True,136609.14456794076
FTNT,regime_rs5_entry,129,0.11708634269259455,1.1146466780682112,-0.09910852990987096,0.32558139534883723,1,-0.026966837371094732,False,111708.63426925945
GE,buy_hold,129,0.2120809534537751,1.2173732902307604,-0.20941553138183566,0.9922480620155039,1,0.06802777339008581,True,121208.09534537751
GE,sma,129,0.03156337225258099,0.40539322483200946,-0.11667181681885452,0.3643410852713178,5,-0.11248980781110829,False,103156.3372252581
GE,regime,129,0.20670079370572747,1.8355524505893102,-0.10037746539861259,0.4263565891472868,3,0.06264761364203819,True,120670.07937057274
GE,sma_rs5_entry,129,0.020920293862341177,0.34074358386159626,-0.11667181681885408,0.24031007751937986,3,-0.1231328862013481,False,102092.02938623412
GE,regime_rs5_entry,129,0.05058190847499633,0.6570092232454345,-0.10037746539861281,0.2868217054263566,3,-0.09347127158869295,False,105058.19084749963
GEHC,buy_hold,129,-0.13097677283766573,-0.46368243299099104,-0.29810992791393087,0.9922480620155039,1,-0.275029952901355,False,86902.32271623342
GEHC,sma,129,-0.20253030573707864,-1.510297967829883,-0.25362379575062777,0.32558139534883723,7,-0.3465834858007679,False,79746.96942629214
GEHC,regime,129,-0.020795223649018535,-0.18419935682688623,-0.06285745108084717,0.17829457364341086,2,-0.16484840371270781,False,97920.47763509814
GEHC,sma_rs5_entry,129,-0.04240869676081338,-0.4136692028913834,-0.0899927913091505,0.2248062015503876,5,-0.18646187682450266,False,95759.13032391867
GEHC,regime_rs5_entry,129,-0.057964968915081405,-0.865974106307673,-0.06323640349240556,0.12403100775193798,2,-0.20201814897877068,False,94203.50310849186
GFS,buy_hold,129,0.1969004527277154,0.8497822657759521,-0.4754079712426029,0.9922480620155039,1,0.05284727266402611,True,119690.04527277155
GFS,sma,129,0.39696075824648114,1.5215470134299232,-0.23467427208367697,0.4418604651162791,2,0.25290757818279186,True,139696.0758246481
GFS,regime,129,0.5454606364913888,2.502677857891902,-0.11106710961582955,0.21705426356589147,4,0.4014074564276995,True,154546.06364913887
GFS,sma_rs5_entry,129,0.39696075824648114,1.5215470134299232,-0.23467427208367697,0.4418604651162791,2,0.25290757818279186,True,139696.0758246481
GFS,regime_rs5_entry,129,0.5454606364913888,2.502677857891902,-0.11106710961582955,0.21705426356589147,4,0.4014074564276995,True,154546.06364913887
GILD,buy_hold,129,-0.07185447145080992,-0.39524800413520805,-0.21446246752927078,0.9922480620155039,1,-0.2159076515144992,False,92814.552854919
GILD,sma,129,-0.05874085574203958,-0.8892355479490314,-0.07049631289629632,0.20155038759689922,3,-0.20279403580572886,False,94125.91442579604
GILD,regime,129,-0.032298900579645684,-1.7019473532871954,-0.032298900579645684,0.015503875968992248,1,-0.17635208064333496,False,96770.10994203543
GILD,sma_rs5_entry,129,-0.036015985234035486,-0.5555735636035964,-0.05085767448676337,0.16279069767441862,1,-0.18006916529772476,False,96398.40147659645
GILD,regime_rs5_entry,129,0.0,0.0,0.0,0.0,0,-0.14405318006368928,False,100000.0
GOOG,buy_hold,129,0.037195557246323396,0.3768933911640183,-0.20348012168649132,0.9922480620155039,1,-0.10685762281736588,False,103719.55572463234
GOOG,sma,129,0.07754208686555386,0.7852344065979002,-0.13578372528655747,0.3178294573643411,4,-0.06651109319813542,False,107754.20868655539
GOOG,regime,129,0.04402933137637266,0.5911950808763521,-0.06219110404768868,0.09302325581395349,4,-0.10002384868731662,False,104402.93313763727
GOOG,sma_rs5_entry,129,0.0900782669808744,0.9893702850721297,-0.10897333194003467,0.2248062015503876,2,-0.05397491308281488,False,109007.82669808745
GOOG,regime_rs5_entry,129,0.11281917259280405,1.576871626603898,-0.003433414543580593,0.031007751937984496,2,-0.031234007470885228,False,111281.91725928041
GOOGL,buy_hold,129,0.04448164637091012,0.41504859239858166,-0.21088851561663657,0.9922480620155039,1,-0.09957153369277916,False,104448.16463709102
GOOGL,sma,129,0.12997857063525697,1.2028145610509389,-0.10887763083400503,0.3178294573643411,4,-0.014074609428432305,False,112997.85706352569
GOOGL,regime,129,-0.0070750412023086184,0.01609804116481833,-0.11489257331955138,0.1937984496124031,6,-0.1511282212659979,False,99292.49587976914
GOOGL,sma_rs5_entry,129,0.09497450975121824,1.0323140992377795,-0.10866041921061709,0.2248062015503876,2,-0.04907867031247104,False,109497.45097512183
GOOGL,regime_rs5_entry,129,-0.04493253945963982,-0.4169939198295393,-0.14333117045871224,0.18604651162790697,6,-0.1889857195233291,False,95506.74605403602
HON,buy_hold,129,0.019377001451488463,0.2746149154339751,-0.16452489858245567,0.9922480620155039,1,-0.12467617861220082,False,101937.70014514885
HON,sma,129,-0.13606118202069917,-1.2581011494304017,-0.1745932021616745,0.27906976744186046,7,-0.28011436208438845,False,86393.88179793008
HON,regime,129,-0.10846912471867642,-1.7815445809921149,-0.13179674141200004,0.10852713178294573,9,-0.2525223047823657,False,89153.08752813235
HON,sma_rs5_entry,129,-0.025899680911801837,-0.8305609066103689,-0.032246411834352395,0.05426356589147287,1,-0.16995286097549112,False,97410.03190881982
HON,regime_rs5_entry,129,-0.02985517046973507,-0.9685403821296286,-0.032246411834352506,0.046511627906976744,3,-0.17390835053342435,False,97014.4829530265
HOOD,buy_hold,129,0.005466841598560812,0.382388713440136,-0.2804991633193846,0.9922480620155039,1,-0.13858633846512847,False,100546.68415985609
HOOD,sma,129,-0.07297669067221912,-0.08647358142686153,-0.2217927231492388,0.4186046511627907,6,-0.2170298707359084,False,92702.33093277809
HOOD,regime,129,-0.25619050579004676,-0.9630645450605948,-0.32237075257057535,0.4806201550387597,6,-0.40024368585373604,False,74380.94942099533
HOOD,sma_rs5_entry,129,-0.04237775222092477,0.03309216201585237,-0.2217927231492388,0.3953488372093023,4,-0.18643093228461405,False,95762.22477790753
HOOD,regime_rs5_entry,129,-0.225958281090739,-0.8787857818033407,-0.2948284318142792,0.37209302325581395,4,-0.3700114611544283,False,77404.1718909261
IDXX,buy_hold,129,-0.07664542698428656,-0.3416176164775834,-0.2025646018600682,0.9922480620155039,1,-0.22069860704797584,False,92335.45730157134
IDXX,sma,129,-0.018983335179040273,-0.13076472543440523,-0.08220582884724204,0.3023255813953488,7,-0.16303651524272955,False,98101.66648209597
IDXX,regime,129,-0.07406915217911558,-1.0952598148083776,-0.0822492079767505,0.17054263565891473,9,-0.21812233224280486,False,92593.08478208844
IDXX,sma_rs5_entry,129,-0.03409517844390497,-0.4264342896708157,-0.096343775898731,0.1937984496124031,5,-0.17814835850759425,False,96590.4821556095
IDXX,regime_rs5_entry,129,-0.1063801694068941,-1.7802605032844345,-0.1063801694068941,0.14728682170542637,6,-0.2504333494705834,False,89361.98305931059
INTC,buy_hold,129,1.0486639617615046,2.0670644747625513,-0.4176966203715605,0.9922480620155039,1,0.9046107816978153,True,204866.39617615045
INTC,sma,129,0.618259064100634,1.7396308212825933,-0.36049534111197445,0.4728682170542636,4,0.47420588403694475,True,161825.9064100634
INTC,regime,129,0.10145013402258019,0.6058390192776487,-0.2791120422311044,0.26356589147286824,6,-0.042603046041109094,False,110145.01340225802
INTC,sma_rs5_entry,129,0.618259064100634,1.7396308212825933,-0.36049534111197445,0.4728682170542636,4,0.47420588403694475,True,161825.9064100634
INTC,regime_rs5_entry,129,0.10145013402258019,0.6058390192776487,-0.2791120422311044,0.26356589147286824,6,-0.042603046041109094,False,110145.01340225802
INTU,buy_hold,129,-0.33326366167366195,-1.0157089225151958,-0.4779546555412876,0.9922480620155039,1,-0.4773168417373512,False,66673.6338326338
INTU,sma,129,-0.21366132452625186,-1.0940747416779553,-0.32301122821620676,0.2868217054263566,5,-0.35771450458994114,False,78633.86754737482
INTU,regime,129,0.028708520496550483,0.4050414380609439,-0.1077284818566383,0.13178294573643412,3,-0.1153446595671388,False,102870.85204965505
INTU,sma_rs5_entry,129,0.010638889906624538,0.2032133772293014,-0.12990267153956925,0.2248062015503876,3,-0.13341429015706474,False,101063.88899066245
INTU,regime_rs5_entry,129,0.028708520496550483,0.4050414380609439,-0.1077284818566383,0.13178294573643412,3,-0.1153446595671388,False,102870.85204965505
ISRG,buy_hold,129,-0.2548566642913578,-1.2422415126289845,-0.35041904768805887,0.9922480620155039,1,-0.39890984435504706,False,74514.33357086423
ISRG,sma,129,-0.2085562258083581,-1.7795627172669621,-0.2085562258083581,0.10852713178294573,4,-0.35260940587204737,False,79144.37741916419
ISRG,regime,129,0.0,0.0,0.0,0.0,0,-0.14405318006368928,False,100000.0
ISRG,sma_rs5_entry,129,0.0,0.0,0.0,0.0,0,-0.14405318006368928,False,100000.0
ISRG,regime_rs5_entry,129,0.0,0.0,0.0,0.0,0,-0.14405318006368928,False,100000.0
KDP,buy_hold,129,0.1263778455974185,0.9841305045195717,-0.1772981475705372,0.9922480620155039,1,-0.017675334466270787,False,112637.78455974185
KDP,sma,129,0.1062061102972176,1.1574510090639258,-0.09673348543444937,0.4418604651162791,2,-0.037847069766471675,False,110620.61102972177
KDP,regime,129,0.11400325617077067,1.5470088080494853,-0.05305896295902657,0.2713178294573643,4,-0.030049923892918606,False,111400.32561707706
KDP,sma_rs5_entry,129,0.03346828156583803,0.49558425176800347,-0.09673348543444948,0.20930232558139536,2,-0.11058489849785125,False,103346.8281565838
KDP,regime_rs5_entry,129,0.04535705847338978,0.7474723988013646,-0.053058962959026346,0.14728682170542637,2,-0.0986961215902995,False,104535.70584733898
KHC,buy_hold,129,0.09985490765312033,0.7834984463071352,-0.13752900400169665,0.9922480620155039,1,-0.04419827241056895,False,109985.49076531203
KHC,sma,129,0.0019936950949854815,0.12443241720233707,-0.09719973289483907,0.5193798449612403,5,-0.1420594849687038,False,100199.36950949855
KHC,regime,129,0.0246227840105,0.34292675059992844,-0.09719973289483907,0.3643410852713178,6,-0.11943039605318928,False,102462.27840105
KHC,sma_rs5_entry,129,-0.012289781310309222,-0.05300071354370726,-0.09719973289483907,0.27906976744186046,3,-0.1563429613739985,False,98771.02186896908
KHC,regime_rs5_entry,129,-0.035065267475086315,-0.37767765615657395,-0.09719973289483907,0.17829457364341086,6,-0.1791184475387756,False,96493.47325249137
KLAC,buy_hold,129,0.3841010586826643,1.2681036437554594,-0.4333177761213598,0.9922480620155039,1,0.24004787861897503,True,138410.10586826643
KLAC,sma,129,0.43276963003262914,1.4841618316887846,-0.2839616363380333,0.5968992248062015,2,0.28871644996893986,True,143276.9630032629
KLAC,regime,129,0.3965437141888464,2.13903407283593,-0.11120029722278202,0.3643410852713178,2,0.2524905341251571,True,139654.37141888464
KLAC,sma_rs5_entry,129,0.43276963003262914,1.4841618316887846,-0.2839616363380333,0.5968992248062015,2,0.28871644996893986,True,143276.9630032629
KLAC,regime_rs5_entry,129,0.31252765518571746,1.8231133106614028,-0.11120029722278202,0.35658914728682173,2,0.16847447512202818,True,131252.76551857174
LIN,buy_hold,129,0.07303803998925051,0.7533437367852435,-0.12422586758817467,0.9922480620155039,1,-0.07101514007443877,False,107303.80399892505
LIN,sma,129,-0.054902667888790946,-0.7010577723472549,-0.07636019903734637,0.5658914728682171,8,-0.19895584795248022,False,94509.73321112091
LIN,regime,129,0.01704045572905044,0.2930081260675065,-0.0759905952754566,0.6124031007751938,2,-0.12701272433463884,False,101704.04557290504
LIN,sma_rs5_entry,129,-0.011749023598479513,-0.1322600671026251,-0.0763601990373467,0.3178294573643411,4,-0.1558022036621688,False,98825.09764015205
LIN,regime_rs5_entry,129,0.01704045572905044,0.2930081260675065,-0.0759905952754566,0.6124031007751938,2,-0.12701272433463884,False,101704.04557290504
LRCX,buy_hold,129,0.31982686905722946,1.0966805541886053,-0.41216564249888954,0.9922480620155039,1,0.17577368899354018,True,131982.68690572295
LRCX,sma,129,0.3113942933956233,1.2715474536138547,-0.24729983419836166,0.49612403100775193,2,0.16734111333193402,True,131139.42933956234
LRCX,regime,129,0.3647711934890865,1.8473787502018815,-0.11938026327726636,0.3333333333333333,2,0.2207180134253972,True,136477.11934890866
LRCX,sma_rs5_entry,129,0.3113942933956233,1.2715474536138547,-0.24729983419836166,0.49612403100775193,2,0.16734111333193402,True,131139.42933956234
LRCX,regime_rs5_entry,129,0.3647711934890865,1.8473787502018815,-0.11938026327726636,0.3333333333333333,2,0.2207180134253972,True,136477.11934890866
MAR,buy_hold,129,0.12886710046040606,0.939865696515691,-0.14308084620932238,0.9922480620155039,1,-0.01518607960328322,False,112886.7100460406
MAR,sma,129,-0.042141445473568795,-0.5072848735931745,-0.11792693247545094,0.37209302325581395,4,-0.18619462553725807,False,95785.85545264313
MAR,regime,129,0.04935253817163732,0.6472708472027173,-0.08445108076417052,0.46511627906976744,2,-0.09470064189205196,False,104935.25381716373
MAR,sma_rs5_entry,129,-0.05835542619392731,-0.8163262296045973,-0.13285806781188014,0.3178294573643411,4,-0.20240860625761659,False,94164.45738060727
MAR,regime_rs5_entry,129,0.04935253817163732,0.6472708472027173,-0.08445108076417052,0.46511627906976744,2,-0.09470064189205196,False,104935.25381716373
MCHP,buy_hold,129,-0.038630513636540464,0.10734487593430372,-0.3063949498992836,0.9922480620155039,1,-0.18268369370022974,False,96136.94863634596
MCHP,sma,129,0.10263909787729641,0.7309657323878995,-0.23694752514889095,0.37209302325581395,4,-0.041414082186392864,False,110263.90978772964
MCHP,regime,129,0.3635289654414833,2.3768757314343256,-0.10470659047353137,0.21705426356589147,6,0.219475785377794,True,136352.89654414833
MCHP,sma_rs5_entry,129,0.10263909787729641,0.7309657323878995,-0.23694752514889095,0.37209302325581395,4,-0.041414082186392864,False,110263.90978772964
MCHP,regime_rs5_entry,129,0.3347383884250794,3.261597154052892,-0.035727206651086196,0.10852713178294573,4,0.19068520836139013,True,133473.83884250795
MDB,buy_hold,129,0.017801586904204747,0.411198730000245,-0.3850904649022797,0.9922480620155039,1,-0.12625159315948453,False,101780.15869042047
MDB,sma,129,0.06721261125784572,0.4948508232856598,-0.3265046842097272,0.37209302325581395,4,-0.07684056880584356,False,106721.26112578457
MDB,regime,129,0.29389520861226703,1.3961869130263493,-0.14845153814227474,0.24031007751937986,6,0.14984202854857775,True,129389.5208612267
MDB,sma_rs5_entry,129,0.0247247209445014,0.3139980969629898,-0.25260386314778227,0.24806201550387597,2,-0.11932845911918788,False,102472.47209445015
MDB,regime_rs5_entry,129,0.32504215222891686,1.7129235730880814,-0.1216827473883888,0.11627906976744186,4,0.18098897216522758,True,132504.21522289168
MELI,buy_hold,129,-0.14615975112415103,-0.5738857872136301,-0.2789875414357983,0.9922480620155039,1,-0.2902129311878403,False,85384.02488758489
MELI,sma,129,-0.049197742659247035,-0.2588872314521257,-0.17156098648999418,0.37209302325581395,3,-0.1932509227229363,False,95080.2257340753
MELI,regime,129,-0.08356190065186597,-0.6002960548074209,-0.13179757145770832,0.32558139534883723,3,-0.22761508071555525,False,91643.8099348134
MELI,sma_rs5_entry,129,-0.11072279359305937,-0.8089904053938446,-0.1715609864899943,0.3488372093023256,3,-0.25477597365674864,False,88927.72064069407
MELI,regime_rs5_entry,129,0.03830123656351514,0.7311617849896267,-0.04802489483673256,0.18604651162790697,1,-0.10575194350017414,False,103830.12365635151
META,buy_hold,129,-0.1651711654674871,-0.6121098878415842,-0.25632329880794136,0.9922480620155039,1,-0.3092243455311764,False,83482.88345325128
META,sma,129,-0.2580205881455617,-2.70051817054607,-0.29856100440381594,0.2558139534883721,4,-0.402073768209251,False,74197.94118544382
META,regime,129,-0.055512327761166325,-0.6518002011496637,-0.11830417616264544,0.10077519379844961,4,-0.1995655078248556,False,94448.76722388336
META,sma_rs5_entry,129,-0.26154258752684045,-2.9084817899078743,-0.28811626183044237,0.20155038759689922,4,-0.40559576759052973,False,73845.74124731595
META,regime_rs5_entry,129,-0.10805701468921669,-1.6810260435669686,-0.11830417616264544,0.09302325581395349,2,-0.25211019475290597,False,89194.29853107833
MNST,buy_hold,129,0.15871644590572043,1.129501101855709,-0.176817475991496,0.9922480620155039,1,0.014663265842031148,True,115871.64459057205
MNST,sma,129,0.2918126331801263,2.202578383654087,-0.06458206131427369,0.5581395348837209,2,0.147759453116437,True,129181.26331801263
MNST,regime,129,0.18079375238439788,1.5305664396881735,-0.0645820613142738,0.40310077519379844,3,0.0367405723207086,True,118079.37523843978
MNST,sma_rs5_entry,129,0.10209368669858776,1.551940363539318,-0.06458206131427369,0.3875968992248062,2,-0.04195949336510152,False,110209.36866985877
MNST,regime_rs5_entry,129,0.044840256607856066,0.7882297430589985,-0.0645820613142738,0.31007751937984496,1,-0.09921292345583321,False,104484.02566078561
MRVL,buy_hold,129,1.6558415201730083,2.499544145486967,-0.48949221929697206,0.9922480620155039,1,1.511788340109319,True,265584.15201730083
MRVL,sma,129,1.514216104816966,2.6699709801467018,-0.27942426944886367,0.6046511627906976,2,1.3701629247532767,True,251421.6104816966
MRVL,regime,129,2.2866097603540028,4.337219723622451,-0.07209159942607357,0.34108527131782945,2,2.1425565802903135,True,328660.9760354003
MRVL,sma_rs5_entry,129,1.514216104816966,2.6699709801467018,-0.27942426944886367,0.6046511627906976,2,1.3701629247532767,True,251421.6104816966
MRVL,regime_rs5_entry,129,2.2866097603540028,4.337219723622451,-0.07209159942607357,0.34108527131782945,2,2.1425565802903135,True,328660.9760354003
MSFT,buy_hold,129,0.18121479151087438,1.0403556565564605,-0.2349402925268167,0.9922480620155039,1,0.037161611447185106,True,118121.47915108743
MSFT,sma,129,0.07392226205524599,0.6111573862773668,-0.19364709750654197,0.4263565891472868,7,-0.07013091800844329,False,107392.2262055246
MSFT,regime,129,0.15714509881692362,1.2387769152024755,-0.07992744041206168,0.13178294573643412,6,0.013091918753234344,True,115714.50988169236
MSFT,sma_rs5_entry,129,0.24222927608895328,1.8913070689507285,-0.05141934807217763,0.11627906976744186,1,0.098176096025264,True,124222.92760889533
MSFT,regime_rs5_entry,129,0.1422698442932624,1.3273234548528599,-0.007542834899924689,0.015503875968992248,2,-0.001783335770426886,False,114226.98442932624
MSTR,buy_hold,129,-0.3234174444697653,-0.48696338645868964,-0.5826463466100039,0.9922480620155039,1,-0.46747062453345456,False,67658.25555302347
MSTR,sma,129,-0.18980131171943426,-1.0377566479780702,-0.23438357610236948,0.32558139534883723,5,-0.33385449178312354,False,81019.86882805657
MSTR,regime,129,-0.07928566573164497,-0.3488877599626794,-0.23667031788027781,0.24031007751937986,4,-0.22333884579533425,False,92071.4334268355
MSTR,sma_rs5_entry,129,-0.22012815980485345,-1.2781873697144948,-0.23438357610236948,0.29457364341085274,4,-0.36418133986854273,False,77987.18401951465
MSTR,regime_rs5_entry,129,-0.10320197516370744,-0.5165137838790813,-0.2366703178802776,0.23255813953488372,2,-0.24725515522739672,False,89679.80248362926
MU,buy_hold,129,0.9966378227491377,1.8971149607910955,-0.39020913090962406,0.9922480620155039,1,0.8525846426854484,True,199663.78227491377
MU,sma,129,0.4134917771289186,1.2702058904970603,-0.3117281527842196,0.5348837209302325,4,0.2694385970652293,True,141349.17771289186
MU,regime,129,0.9102664300158279,3.044098115758959,-0.09948472152900945,0.1937984496124031,4,0.7662132499521386,True,191026.6430015828
MU,sma_rs5_entry,129,0.3237912590165881,1.1036300869575135,-0.3085482297189258,0.49612403100775193,4,0.17973807895289884,True,132379.12590165882
MU,regime_rs5_entry,129,0.7890404764746886,2.8333705524882444,-0.09948472152900967,0.15503875968992248,4,0.6449872964109993,True,178904.04764746886
NFLX,buy_hold,129,-0.10348186383087898,-0.3593686543207692,-0.3678544674465085,0.9922480620155039,1,-0.24753504389456826,False,89651.8136169121
NFLX,sma,129,-0.02983201565726168,-0.2247844213044868,-0.15145361411247793,0.23255813953488372,2,-0.17388519572095096,False,97016.79843427383
NFLX,regime,129,-0.006583180786906118,0.013453054723923573,-0.15145361411247815,0.15503875968992248,2,-0.1506363608505954,False,99341.68192130938
NFLX,sma_rs5_entry,129,-0.02983201565726168,-0.2247844213044868,-0.15145361411247793,0.23255813953488372,2,-0.17388519572095096,False,97016.79843427383
NFLX,regime_rs5_entry,129,-0.09559060441093559,-1.2062617139782172,-0.15145361411247815,0.10077519379844961,2,-0.23964378447462487,False,90440.93955890644
NVDA,buy_hold,129,0.1800808698210712,1.0116996144814163,-0.19409427249624633,0.9922480620155039,1,0.03602768975738191,True,118008.08698210712
NVDA,sma,129,0.077814871170234,0.6933621726187673,-0.17246466263396087,0.3953488372093023,5,-0.06623830889345528,False,107781.4871170234
NVDA,regime,129,-0.05258918802395096,-0.29711115252203857,-0.2095958260387275,0.31007751937984496,8,-0.19664236808764024,False,94741.0811976049
NVDA,sma_rs5_entry,129,0.0019931012302123463,0.14271926223040668,-0.20890444928903973,0.34108527131782945,5,-0.14206007883347693,False,100199.31012302123
NVDA,regime_rs5_entry,129,-0.015823326417592654,-0.06082800686338979,-0.15568250224397673,0.1937984496124031,4,-0.15987650648128193,False,98417.66735824074
NXPI,buy_hold,129,0.010445481008890534,0.31193545215011975,-0.3225107338892147,0.9922480620155039,1,-0.13360769905479875,False,101044.54810088905
NXPI,sma,129,0.4309269389332453,1.7557020267352526,-0.1418102119121748,0.34108527131782945,2,0.286873758869556,True,143092.69389332453
NXPI,regime,129,0.3298705709189351,1.683671942740961,-0.056262042850382166,0.06201550387596899,2,0.18581739085524585,True,132987.0570918935
NXPI,sma_rs5_entry,129,0.4309269389332453,1.7557020267352526,-0.1418102119121748,0.34108527131782945,2,0.286873758869556,True,143092.69389332453
NXPI,regime_rs5_entry,129,0.297785404052489,1.5572029376209688,-0.05626204285038228,0.05426356589147287,2,0.1537322239887997,True,129778.5404052489
ODFL,buy_hold,129,0.14110432248283633,0.8305724919183954,-0.1868194015988729,0.9922480620155039,1,-0.0029488575808529482,False,114110.43224828363
ODFL,sma,129,-0.07217099938014382,-0.4279486758052187,-0.20570893377715438,0.4186046511627907,6,-0.2162241794438331,False,92782.90006198562
ODFL,regime,129,-0.16726750791387768,-1.286727679203572,-0.22958483741163616,0.4418604651162791,6,-0.31132068797756696,False,83273.24920861224
ODFL,sma_rs5_entry,129,-0.1434023715611239,-1.0749792900713688,-0.235236903264193,0.3875968992248062,6,-0.2874555516248132,False,85659.76284388761
ODFL,regime_rs5_entry,129,-0.1982245470432663,-1.6012433760075844,-0.25822521419623246,0.4186046511627907,6,-0.3422777271069556,False,80177.54529567336
ON,buy_hold,129,0.24087195462474575,0.954408271124631,-0.4371983655002346,0.9922480620155039,1,0.09681877456105648,True,124087.19546247457
ON,sma,129,0.282677482421011,1.1172155349234243,-0.3403089022203921,0.4263565891472868,2,0.1386243023573217,True,128267.7482421011
ON,regime,129,0.19844715019868975,1.2329994883544622,-0.12623632640361349,0.1937984496124031,4,0.05439397013500047,True,119844.71501986898
ON,sma_rs5_entry,129,0.282677482421011,1.1172155349234243,-0.3403089022203921,0.4263565891472868,2,0.1386243023573217,True,128267.7482421011
ON,regime_rs5_entry,129,0.19844715019868975,1.2329994883544622,-0.12623632640361349,0.1937984496124031,4,0.05439397013500047,True,119844.71501986898
ORLY,buy_hold,129,-0.04751842835420339,-0.16445575081330696,-0.16856176591327054,0.9922480620155039,1,-0.19157160841789267,False,95248.15716457966
ORLY,sma,129,-0.02330825515993651,-0.20584035560703792,-0.1314372011493231,0.24031007751937986,3,-0.1673614352236258,False,97669.17448400635
ORLY,regime,129,0.05532073960734896,0.9303376505239069,-0.026134633523655637,0.10077519379844961,2,-0.08873244045634032,False,105532.0739607349
ORLY,sma_rs5_entry,129,0.03023758758540107,0.8313863708136265,-0.03679864154872081,0.046511627906976744,1,-0.11381559247828821,False,103023.7587585401
ORLY,regime_rs5_entry,129,0.0,0.0,0.0,0.0,0,-0.14405318006368928,False,100000.0
PANW,buy_hold,129,1.0697112885054576,3.06536499619046,-0.19290087728755867,0.9922480620155039,1,0.9256581084417683,True,206971.12885054576
PANW,sma,129,1.09661440748244,3.587232022852518,-0.13373531431567376,0.6976744186046512,4,0.9525612274187507,True,209661.440748244
PANW,regime,129,0.7762720818382618,3.0182517619200095,-0.12319112339456084,0.4728682170542636,7,0.6322189017745725,True,177627.20818382618
PANW,sma_rs5_entry,129,0.8454742079186095,3.076923037400132,-0.13373531431567376,0.6046511627906976,4,0.7014210278549202,True,184547.42079186096
PANW,regime_rs5_entry,129,0.7762720818382618,3.0182517619200095,-0.12319112339456084,0.4728682170542636,7,0.6322189017745725,True,177627.20818382618
PAYX,buy_hold,129,0.1980365207986925,1.2481364557088512,-0.16554278607998207,0.9922480620155039,1,0.053983340735003216,True,119803.65207986925
PAYX,sma,129,0.344486664856436,2.508834968890025,-0.06288329987978747,0.5658914728682171,3,0.2004334847927467,True,134448.6664856436
PAYX,regime,129,0.32073704949608484,2.438368202459305,-0.06288329987978769,0.5116279069767442,1,0.17668386943239556,True,132073.70494960848
PAYX,sma_rs5_entry,129,0.2064531682194337,2.035748515029008,-0.05100199739715172,0.32558139534883723,1,0.062399988155744435,True,120645.31682194337
PAYX,regime_rs5_entry,129,0.2064531682194337,2.035748515029008,-0.05100199739715172,0.32558139534883723,1,0.062399988155744435,True,120645.31682194337
PCAR,buy_hold,129,0.06676005409884489,0.5752935820221643,-0.1521058471435658,0.9922480620155039,1,-0.07729312596484439,False,106676.00540988448
PCAR,sma,129,-0.015951359555608335,-0.03715730484623844,-0.15833792202862562,0.4418604651162791,3,-0.16000453961929761,False,98404.86404443916
PCAR,regime,129,-0.015029542830190312,-0.052892621213214856,-0.14695519789836853,0.3333333333333333,11,-0.1590827228938796,False,98497.04571698097
PCAR,sma_rs5_entry,129,-0.015951359555608335,-0.03715730484623844,-0.15833792202862562,0.4418604651162791,3,-0.16000453961929761,False,98404.86404443916
PCAR,regime_rs5_entry,129,0.04886747936498104,0.5999103132015042,-0.09381962913993158,0.26356589147286824,7,-0.09518570069870824,False,104886.7479364981
PDD,buy_hold,129,-0.12252690268220268,-0.5165418675752302,-0.31602654473354064,0.9922480620155039,1,-0.26658008274589196,False,87747.30973177974
PDD,sma,129,0.02738209256644053,0.46995205023617737,-0.0901933345689856,0.2248062015503876,3,-0.11667108749724875,False,102738.20925664406
PDD,regime,129,-0.011140862662645468,-0.1192199051749891,-0.10059993286266877,0.15503875968992248,3,-0.15519404272633475,False,98885.91373373545
PDD,sma_rs5_entry,129,0.059271740784420546,1.266397425813513,-0.04662819670519225,0.12403100775193798,1,-0.08478143927926873,False,105927.17407844205
PDD,regime_rs5_entry,129,0.04776722279973633,1.0435476943031359,-0.047021082226309185,0.11627906976744186,1,-0.09628595726395295,False,104776.72227997363
PEP,buy_hold,129,-0.08973383235752719,-0.6859519527968906,-0.19182403149757166,0.9922480620155039,1,-0.23378701242121647,False,91026.61676424729
PEP,sma,129,-0.05989317894095558,-1.589230018514046,-0.06018594513582343,0.13953488372093023,3,-0.20394635900464486,False,94010.68210590445
PEP,regime,129,-0.06249756085030167,-1.8953214878103724,-0.06249756085030167,0.06201550387596899,4,-0.20655074091399095,False,93750.24391496983
