,equity
2026-05-26,60531.72458049997
2026-05-27,58005.28458049996
2026-05-28,63282.66267449997
2026-05-29,62884.68516549997
2026-06-01,64011.97516549997
2026-06-02,68443.29516549996
2026-06-03,69933.37516549997
2026-06-04,70062.64516549997
2026-06-05,63294.735165499966
2026-06-08,68737.97516549997
2026-06-09,69716.53516549997
2026-06-10,69410.73516549997
2026-06-11,77143.30516549996
2026-06-12,79174.09516549997
2026-06-15,81749.76516549996
2026-06-16,79310.31516549997
2026-06-17,82742.22516549996
2026-06-18,86104.63516549997
2026-06-22,89311.36516549996
2026-06-23,81763.66516549996
2026-06-24,82193.17516549997
2026-06-25,93178.34516549997
2026-06-26,87457.10516549998
2026-06-29,96881.30516549996
2026-06-30,100823.34516549997
2026-07-01,90802.83516549996
2026-07-02,84148.90516549996
2026-07-06,87555.70578199996
2026-07-07,85665.53807599995
2026-07-08,83868.13677799994
2026-07-09,83868.13677799994
2026-07-10,83868.13677799994
2026-07-13,83868.13677799994
2026-07-14,83868.13677799994
2026-07-15,83868.13677799994
2026-07-16,83868.13677799994
2026-07-17,83868.13677799994
2026-07-20,83868.13677799994
2026-07-21,83868.13677799994
2026-07-22,83868.13677799994
2026-07-23,83868.13677799994
2026-07-24,83868.13677799994
2026-07-27,83868.13677799994
2026-07-28,83868.13677799994
2026-07-29,83868.13677799994
2026-07-30,83868.13677799994
2026-07-31,83868.13677799994
2026-08-03,83868.13677799994
2026-08-04,83868.13677799994
2026-08-05,83868.13677799994
2026-08-06,83868.13677799994
2026-08-07,83868.13677799994
