,equity
2025-04-04,15911.854970199976
2025-04-07,15911.854970199976
2025-04-08,15911.854970199976
2025-04-09,15911.854970199976
2025-04-10,15911.854970199976
2025-04-11,15911.854970199976
2025-04-14,15911.854970199976
2025-04-15,15911.854970199976
2025-04-16,15911.854970199976
2025-04-17,15911.854970199976
2025-04-21,15911.854970199976
2025-04-22,15911.854970199976
2025-04-23,15911.854970199976
2025-04-24,15911.854970199976
2025-04-25,15911.854970199976
2025-04-28,15911.854970199976
2025-04-29,15911.854970199976
2025-04-30,15911.854970199976
2025-05-01,15911.854970199976
2025-05-02,15977.989747799978
2025-05-05,15885.733747799977
2025-05-06,15741.957747799977
2025-05-07,15802.085747799978
2025-05-08,15960.805747799977
2025-05-09,15950.629747799978
2025-05-12,16583.045747799977
2025-05-13,16829.25374779998
2025-05-14,16927.557747799976
2025-05-15,16945.669747799977
2025-05-16,17017.57374779998
2025-05-19,17033.477747799974
2025-05-20,16978.11774779998
2025-05-21,16748.133747799977
2025-05-22,16778.661747799975
2025-05-23,16627.237747799976
2025-05-27,17008.35774779998
2025-05-28,16934.853747799978
2025-05-29,16967.301747799975
2025-05-30,16941.22174779998
2025-06-02,17071.65374779998
2025-06-03,17201.765747799975
2025-06-04,17248.517747799975
2025-06-05,17121.925747799978
2025-06-06,17285.093747799976
2025-06-09,17309.925747799978
2025-06-10,17421.57374779998
2025-06-11,17364.32574779998
2025-06-12,17404.06974779998
2025-06-13,17190.949747799976
2025-06-16,17424.133747799977
2025-06-17,17258.373747799975
2025-06-18,17255.525747799977
2025-06-20,17186.82174779998
2025-06-23,17358.853747799978
2025-06-24,17617.765747799975
2025-06-25,17661.701747799976
2025-06-26,17822.853747799978
2025-06-27,17882.405747799974
2025-06-30,17995.46174779998
2025-07-01,17847.36574779998
2025-07-02,17968.709747799978
2025-07-03,18141.317747799978
2025-07-07,18007.877747799976
2025-07-08,18017.765747799975
2025-07-09,18142.277747799977
2025-07-10,18116.805747799976
2025-07-11,18076.99774779998
2025-07-14,18140.99774779998
2025-07-15,18157.25374779998
2025-07-16,18175.39774779998
2025-07-17,18319.013747799974
2025-07-18,18301.82974779998
2025-07-21,18394.50174779998
2025-07-22,18301.50974779998
2025-07-23,18383.04574779998
2025-07-24,18421.25374779998
2025-07-25,18464.549747799974
2025-07-28,18520.93374779998
2025-07-29,18492.90174779998
2025-07-30,18517.125747799975
2025-07-31,18421.25374779998
2025-08-01,18066.78974779998
2025-08-04,18392.26174779998
2025-08-05,18270.309747799976
2025-08-06,18494.82174779998
2025-08-07,18555.97374779998
2025-08-08,18725.061747799977
2025-08-11,18670.917747799976
2025-08-12,18900.229747799975
2025-08-13,18909.445747799975
2025-08-14,18895.14174779998
2025-08-15,18902.14807959998
2025-08-18,19074.13807959998
2025-08-19,18821.14807959998
2025-08-20,18782.53807959998
2025-08-21,18839.77807959998
2025-08-22,18895.39807959998
2025-08-25,18775.518079599977
2025-08-26,18825.88430509998
2025-08-27,18854.792305099978
2025-08-28,18972.701305099978
2025-08-29,18907.205200199976
2025-09-02,18695.870200199977
2025-09-03,18197.158200199978
2025-09-04,18572.92920019998
2025-09-05,18606.471619599975
2025-09-08,18606.471619599975
2025-09-09,18715.144237399974
2025-09-10,19032.16223739997
2025-09-11,20487.134237399972
2025-09-12,20731.528237399973
2025-09-15,21129.714237399974
2025-09-16,21352.748237399974
2025-09-17,21606.042237399975
2025-09-18,22388.352237399973
2025-09-19,22494.618237399973
2025-09-22,23429.296237399976
2025-09-23,22819.25942359998
2025-09-24,22558.650836799978
2025-09-25,22525.38683679998
2025-09-26,22560.41083679998
2025-09-29,23044.41083679998
2025-09-30,23537.210836799983
2025-10-01,25096.394836799976
2025-10-02,25833.130836799977
2025-10-03,25626.154836799982
2025-10-06,26211.882836799978
2025-10-07,26012.403973199976
2025-10-08,26902.77118239998
2025-10-09,26700.02938149998
2025-10-10,25791.74038149998
2025-10-13,26327.73538149998
2025-10-14,26155.90738149998
2025-10-15,26363.59649519998
2025-10-16,26626.010495199986
2025-10-17,26806.979495199983
2025-10-20,26794.80749519998
2025-10-21,26714.79449519998
2025-10-22,26688.660495199983
2025-10-23,26941.01026899998
2025-10-24,27070.375066199984
2025-10-27,27106.51324499998
2025-10-28,27313.42924499998
2025-10-29,27435.549244999984
2025-10-30,27019.094244999986
2025-10-31,27148.48124499998
2025-11-03,27277.48124499998
2025-11-04,26727.76924499998
2025-11-05,25698.38493229999
2025-11-06,24850.914932299984
2025-11-07,24661.384432299987
2025-11-10,24514.066645499985
2025-11-11,24633.430645499982
2025-11-12,24614.278645499988
2025-11-13,24260.302645499985
2025-11-14,24415.702705899985
2025-11-17,24208.462705899983
2025-11-18,24038.143173899985
2025-11-19,24038.143173899985
2025-11-20,24038.143173899985
2025-11-21,24038.143173899985
2025-11-24,24038.143173899985
2025-11-25,24038.143173899985
2025-11-26,24097.30160539999
2025-11-28,24290.81960539999
2025-12-01,24209.972605399988
2025-12-02,24397.67960539999
2025-12-03,24456.725605399988
2025-12-04,24434.18360539999
2025-12-05,24532.89260539999
2025-12-08,24486.28760539999
2025-12-09,24516.200605399987
2025-12-10,24615.689605399988
2025-12-11,24536.792605399987
2025-12-12,24072.02960539999
2025-12-15,23952.33860539999
2025-12-16,23999.37260539999
2025-12-17,23558.71160539999
2025-12-18,23896.763605399992
2025-12-19,24205.331605399988
2025-12-22,24318.23660539999
2025-12-23,24431.063605399988
2025-12-24,24501.88760539999
2025-12-26,24500.32760539999
2025-12-29,24382.82060539999
2025-12-30,24326.777605399988
2025-12-31,24127.60460539999
2026-01-02,24081.31160539999
2026-01-05,24270.773605399987
2026-01-06,24482.03660539999
2026-01-07,24332.103191399987
2026-01-08,23240.223419199985
2026-01-09,23897.75865229998
2026-01-12,24183.53666609998
2026-01-13,23649.82166609998
2026-01-14,22968.02717379998
2026-01-15,23116.43717379998
2026-01-16,23812.77748429998
2026-01-20,23958.96248429998
2026-01-21,24459.43627729998
2026-01-22,24507.28812069998
2026-01-23,24633.497120699983
2026-01-26,23989.764120699983
2026-01-27,25279.121120699983
2026-01-28,26805.64612069998
2026-01-29,26836.75612069998
2026-01-30,25561.97812069998
2026-02-02,26959.24412069998
2026-02-03,26728.859682299983
2026-02-04,27403.252035799982
2026-02-05,27403.252035799982
2026-02-06,27403.252035799982
2026-02-09,27403.252035799982
2026-02-10,27403.252035799982
2026-02-11,27403.252035799982
2026-02-12,27403.252035799982
2026-02-13,27403.252035799982
2026-02-17,27403.252035799982
2026-02-18,27403.252035799982
2026-02-19,27403.252035799982
2026-02-20,27403.252035799982
2026-02-23,27403.252035799982
2026-02-24,27403.252035799982
2026-02-25,27403.252035799982
2026-02-26,27403.252035799982
2026-02-27,27403.252035799982
2026-03-02,27403.252035799982
2026-03-03,27403.252035799982
2026-03-04,27403.252035799982
2026-03-05,27403.252035799982
2026-03-06,27403.252035799982
2026-03-09,27403.252035799982
2026-03-10,27403.252035799982
2026-03-11,27403.252035799982
2026-03-12,27403.252035799982
2026-03-13,27403.252035799982
2026-03-16,27403.252035799982
2026-03-17,27403.252035799982
2026-03-18,27403.252035799982
2026-03-19,27403.252035799982
2026-03-20,27403.252035799982
2026-03-23,27403.252035799982
2026-03-24,27403.252035799982
2026-03-25,27403.252035799982
2026-03-26,27403.252035799982
2026-03-27,27403.252035799982
2026-03-30,27403.252035799982
2026-03-31,27403.252035799982
2026-04-01,27403.252035799982
2026-04-02,27403.252035799982
2026-04-06,27403.252035799982
2026-04-07,27403.252035799982
2026-04-08,27403.252035799982
2026-04-09,27584.475985299978
2026-04-10,27624.030985299978
2026-04-13,27908.115985299977
2026-04-14,28412.025985299977
2026-04-15,28807.575985299976
2026-04-16,28945.545985299977
2026-04-17,29322.240985299977
2026-04-20,29229.675985299975
2026-04-21,29119.065985299978
2026-04-22,29603.62598529998
2026-04-23,29437.755985299977
2026-04-24,29997.87098529998
2026-04-27,30013.57598529998
2026-04-28,29713.33598529998
2026-04-29,29894.010985299978
2026-04-30,30171.345985299977
2026-05-01,30459.48098529998
2026-05-04,30402.420985299977
2026-05-05,30794.82098529998
2026-05-06,31431.345985299977
2026-05-07,31394.04098529998
2026-05-08,32126.280985299978
2026-05-11,32218.845985299977
2026-05-12,31946.91098529998
2026-05-13,32282.700985299976
2026-05-14,32511.03098529998
2026-05-15,32022.87098529998
2026-05-18,31885.80098529998
2026-05-19,31690.23098529998
2026-05-20,32212.59098529998
2026-05-21,32273.70098529998
2026-05-22,32409.915985299976
2026-05-26,32982.58598529997
2026-05-27,32945.28098529998
2026-05-28,33221.715985299976
2026-05-29,33343.53098529998
2026-06-01,33542.65598529998
2026-06-02,33696.37598529998
2026-06-03,33608.715985299976
2026-06-04,33446.89598529998
2026-06-05,31848.900985299977
2026-06-08,32343.81098529998
2026-06-09,31973.41598529998
2026-06-10,31337.83598529998
2026-06-11,32391.01598529998
2026-06-12,32580.73598529998
2026-06-15,33599.31098529998
2026-06-16,32963.68598529998
2026-06-17,32633.29598529998
2026-06-18,33447.34598529998
2026-06-22,33363.870985299975
2026-06-23,32270.37098529998
