,equity
2026-05-22,36035.1723683457
2026-05-26,37636.012822447265
2026-05-27,37224.33191424414
2026-05-28,37492.79297381445
2026-05-29,37436.99146014258
2026-06-01,37987.55176287695
2026-06-02,39500.35327654883
2026-06-03,39853.133427916015
2026-06-04,39210.19373065039
2026-06-05,35624.11206561133
2026-06-08,37317.06917014014
2026-06-09,36177.07447360693
2026-06-10,34950.97223972021
2026-06-11,35651.83822161719
2026-06-12,36335.67645781104
2026-06-15,37909.79376738135
2026-06-16,36105.995183396975
2026-06-17,36568.253484178225
2026-06-18,38651.0354666001
2026-06-22,39174.77362577979
2026-06-23,36456.89447538916
2026-06-24,36275.35419218604
2026-06-25,37317.0354666001
2026-06-26,35851.3743337876
2026-06-29,37032.834050584475
2026-06-30,38419.61603300635
2026-07-01,36364.67645781104
2026-07-02,34730.81390898291
2026-07-06,35427.39447538916
2026-07-07,34102.09589140479
2026-07-08,34771.995183396975
2026-07-09,35626.334050584475
2026-07-10,35817.736882615725
2026-07-13,34343.95490019385
2026-07-14,35195.97504179541
2026-07-15,34642.656316209475
2026-07-16,33375.35419218604
2026-07-17,32656.736882615725
2026-07-20,32790.13617460791
2026-07-21,34061.40375342871
2026-07-22,34061.40375342871
2026-07-23,34061.40375342871
2026-07-24,34061.40375342871
2026-07-27,34061.40375342871
2026-07-28,34061.40375342871
2026-07-29,34061.40375342871
2026-07-30,34061.40375342871
2026-07-31,34061.40375342871
2026-08-03,34061.40375342871
2026-08-04,34061.40375342871
2026-08-05,34061.40375342871
2026-08-06,34061.40375342871
2026-08-07,34061.40375342871
