pair,run,month,pnl_usd,pnl_pct_on_50k
L1_time+L4_regime,2,2026-01,1267.3785074836924,0.025347570149673846
L1_time+L4_regime,2,2026-02,1469.970662106536,0.02939941324213072
L1_time+L4_regime,2,2026-03,-698.4020105158424,-0.013968040210316848
L1_time+L4_regime,2,2026-04,576.4581920880019,0.011529163841760037
L1_time+L4_regime,2,2026-05,1303.1721833250685,0.02606344366650137
L1_time+L4_regime,2,2026-06,-1521.0449950120892,-0.030420899900241785
L1_time+L4_regime,2,2026-07,-405.54169025535793,-0.00811083380510716
L1_time+L4_regime,3,2025-08,1026.5586041475235,0.02053117208295047
L1_time+L4_regime,3,2025-09,1897.642817310927,0.03795285634621854
L1_time+L4_regime,3,2025-10,2249.086014646142,0.044981720292922835
L1_time+L4_regime,3,2025-11,-2324.9163622982396,-0.04649832724596479
L1_time+L4_regime,3,2025-12,-880.9951714040144,-0.01761990342808029
L1_time+L4_regime,3,2026-01,-20.940843782025695,-0.0004188168756405139
L1_time+L4_regime,3,2026-02,703.7130979103658,0.014074261958207317
L1_time+L4_regime,3,2026-03,-953.4825094815078,-0.019069650189630156
L1_time+L4_regime,3,2026-04,79.00562227137107,0.0015801124454274213
L1_time+L4_regime,3,2026-05,1147.8631431961267,0.022957262863922533
L1_time+L4_regime,3,2026-06,-178.54865345851522,-0.0035709730691703043
L1_time+L4_regime,3,2026-07,381.8785840836881,0.007637571681673762
L1_time+L4_regime,4,2025-08,2455.6081044353123,0.049112162088706245
L1_time+L4_regime,4,2025-09,1131.7966192628592,0.022635932385257185
L1_time+L4_regime,4,2025-10,2472.6900026278563,0.049453800052557124
L1_time+L4_regime,4,2025-11,-4502.834940725469,-0.09005669881450938
L1_time+L4_regime,4,2025-12,-968.6839614163227,-0.019373679228326456
L1_time+L4_regime,4,2026-01,912.0684508452132,0.018241369016904263
L1_time+L4_regime,4,2026-02,739.856469305103,0.014797129386102061
L1_time+L4_regime,4,2026-03,-956.7814952221306,-0.019135629904442612
L1_time+L4_regime,4,2026-04,836.9524197055543,0.016739048394111087
L1_time+L4_regime,4,2026-05,1563.2971856024842,0.03126594371204969
L1_time+L4_regime,4,2026-06,1816.8472927222788,0.03633694585444557
L1_time+L4_regime,4,2026-07,-828.8666437082725,-0.01657733287416545
L1_time+L4_regime,5,2025-08,1074.1967910135309,0.021483935820270618
L1_time+L4_regime,5,2025-09,534.8707928827989,0.01069741585765598
L1_time+L4_regime,5,2025-10,498.93577856353113,0.009978715571270622
L1_time+L4_regime,5,2025-11,915.2193430433335,0.018304386860866672
L1_time+L4_regime,5,2025-12,-302.55151988793295,-0.006051030397758659
L1_time+L4_regime,5,2026-01,167.14838996442086,0.003342967799288417
L1_time+L4_regime,5,2026-02,-107.65832849364506,-0.0021531665698729012
L1_time+L4_regime,5,2026-03,121.94297848594942,0.0024388595697189884
L1_time+L4_regime,5,2026-04,713.2935511431479,0.014265871022862957
L1_time+L4_regime,5,2026-05,-1078.3278519964651,-0.021566557039929303
L1_time+L4_regime,5,2026-06,198.23934141950213,0.003964786828390043
L1_time+L4_regime,5,2026-07,57.72963453496868,0.0011545926906993736
L1_time+L4_regime,6,2025-08,307.0270953691761,0.006140541907383522
L1_time+L4_regime,6,2025-09,2045.691516218596,0.04091383032437192
L1_time+L4_regime,6,2025-10,-1532.4614502906825,-0.030649229005813648
L1_time+L4_regime,6,2025-11,-1016.8886254318932,-0.02033777250863786
L1_time+L4_regime,6,2025-12,-203.247420540255,-0.0040649484108051005
L1_time+L4_regime,6,2026-01,-3.561591513664098,-7.123183027328195e-05
L1_time+L4_regime,6,2026-02,-54.70882558757148,-0.0010941765117514297
L1_time+L4_regime,6,2026-03,-1234.0334039761374,-0.02468066807952275
L1_time+L4_regime,6,2026-04,585.9632554346008,0.011719265108692017
L1_time+L4_regime,6,2026-05,2198.3361611182336,0.043966723222364675
L1_time+L4_regime,6,2026-06,-1461.2475799386266,-0.02922495159877253
L1_time+L4_regime,6,2026-07,-128.34388260484957,-0.0025668776520969914
L1_time+L4_regime,7,2025-08,-132.15988034025668,-0.0026431976068051334
L1_time+L4_regime,7,2025-09,64.64902970499134,0.0012929805940998266
L1_time+L4_regime,7,2025-10,1534.119907189095,0.030682398143781903
L1_time+L4_regime,7,2025-11,-205.6061017398224,-0.004112122034796448
L1_time+L4_regime,7,2025-12,255.3057917160795,0.005106115834321591
L1_time+L4_regime,7,2026-01,2038.523568813901,0.04077047137627802
L1_time+L4_regime,7,2026-02,-831.8867888237464,-0.01663773577647493
L1_time+L4_regime,7,2026-03,271.4867896921178,0.005429735793842355
L1_time+L4_regime,7,2026-04,453.7721613289059,0.009075443226578118
L1_time+L4_regime,7,2026-05,-408.9266944722767,-0.008178533889445535
L1_time+L4_regime,7,2026-06,-920.5620560750813,-0.018411241121501627
L1_time+L4_regime,7,2026-07,525.8498545408556,0.010516997090817113
L1_time+L4_regime,8,2025-08,545.5968967557483,0.010911937935114965
L1_time+L4_regime,8,2025-09,4258.14607705842,0.0851629215411684
L1_time+L4_regime,8,2025-10,2211.2277728944264,0.044224555457888524
L1_time+L4_regime,8,2025-11,435.3967695392157,0.008707935390784315
L1_time+L4_regime,8,2025-12,-43.35513272621756,-0.0008671026545243512
L1_time+L4_regime,8,2026-01,1100.7461239517925,0.02201492247903585
L1_time+L4_regime,8,2026-02,-1120.7865458253964,-0.022415730916507927
L1_time+L4_regime,8,2026-03,-2082.646821319626,-0.04165293642639251
L1_time+L4_regime,8,2026-04,462.3316859420065,0.00924663371884013
L1_time+L4_regime,8,2026-05,2331.8394290892356,0.046636788581784716
L1_time+L4_regime,8,2026-06,125.73782248176485,0.0025147564496352972
L1_time+L4_regime,8,2026-07,523.3490237107126,0.010466980474214252
L1_time+L4_regime,9,2025-08,698.8800563747136,0.013977601127494271
L1_time+L4_regime,9,2025-09,4256.239180295112,0.08512478360590225
L1_time+L4_regime,9,2025-10,-1333.2679122470217,-0.026665358244940436
L1_time+L4_regime,9,2025-11,-1917.391947045253,-0.03834783894090506
L1_time+L4_regime,9,2025-12,-281.5273582920263,-0.005630547165840526
L1_time+L4_regime,9,2026-01,-1002.801830034372,-0.02005603660068744
L1_time+L4_regime,9,2026-02,104.97979848069826,0.002099595969613965
L1_time+L4_regime,9,2026-03,-1094.657621536835,-0.0218931524307367
L1_time+L4_regime,9,2026-04,685.7991363550727,0.013715982727101455
L1_time+L4_regime,9,2026-05,1474.0422846314923,0.029480845692629844
L1_time+L4_regime,9,2026-06,-1791.2944940470743,-0.035825889880941486
L1_time+L4_regime,9,2026-07,-39.92620164863911,-0.0007985240329727822
L1_time+L4_regime,10,2025-08,-4.953967060285322,-9.907934120570645e-05
L1_time+L4_regime,10,2025-09,1065.5856784714224,0.02131171356942845
L1_time+L4_regime,10,2025-10,793.1944866806962,0.015863889733613922
L1_time+L4_regime,10,2025-11,-1340.4305768103895,-0.02680861153620779
L1_time+L4_regime,10,2025-12,-875.1553121862007,-0.017503106243724014
L1_time+L4_regime,10,2026-01,4349.000707493412,0.08698001414986824
L1_time+L4_regime,10,2026-02,973.3280122370379,0.01946656024474076
L1_time+L4_regime,10,2026-03,-1203.2834379194283,-0.024065668758388566
L1_time+L4_regime,10,2026-04,654.0681785770412,0.013081363571540824
L1_time+L4_regime,10,2026-05,281.3568484271309,0.005627136968542618
L1_time+L4_regime,10,2026-06,-180.9592080419834,-0.003619184160839668
L1_time+L4_regime,10,2026-07,-414.94066904287683,-0.008298813380857537
L1_time+L4_regime,11,2025-08,-253.09008483019898,-0.00506180169660398
L1_time+L4_regime,11,2025-09,982.7830057703131,0.019655660115406263
L1_time+L4_regime,11,2025-10,743.3549307465755,0.01486709861493151
L1_time+L4_regime,11,2025-11,-1740.8045925193983,-0.03481609185038797
L1_time+L4_regime,11,2025-12,-795.1141329707034,-0.01590228265941407
L1_time+L4_regime,11,2026-01,3475.5831498492216,0.06951166299698443
L1_time+L4_regime,11,2026-02,-1191.7950164677682,-0.023835900329355363
L1_time+L4_regime,11,2026-03,-531.0009252055852,-0.010620018504111704
L1_time+L4_regime,11,2026-04,1864.8674137886087,0.03729734827577218
L1_time+L4_regime,11,2026-05,589.7036519456024,0.011794073038912048
L1_time+L4_regime,11,2026-06,-186.05084871392228,-0.0037210169742784454
L1_time+L4_regime,11,2026-07,-141.81179096561573,-0.0028362358193123145
L1_time+L4_regime,12,2025-08,644.4600245137453,0.012889200490274907
L1_time+L4_regime,12,2025-09,23.70337088551514,0.0004740674177103028
L1_time+L4_regime,12,2025-10,-360.66270305135004,-0.007213254061027001
L1_time+L4_regime,12,2025-11,-467.1460313120124,-0.009342920626240248
L1_time+L4_regime,12,2025-12,-492.2120388539943,-0.009844240777079885
L1_time+L4_regime,12,2026-01,244.18732573871603,0.004883746514774321
L1_time+L4_regime,12,2026-02,-8.004540768619336,-0.0001600908153723867
L1_time+L4_regime,12,2026-03,-285.20481773297524,-0.0057040963546595045
L1_time+L4_regime,12,2026-04,34.8879767573535,0.0006977595351470699
L1_time+L4_regime,12,2026-05,356.8584370843482,0.007137168741686965
L1_time+L4_regime,12,2026-06,46.44467899171741,0.0009288935798343482
L1_time+L4_regime,12,2026-07,669.8793645404385,0.01339758729080877
L1_time+L4_regime,13,2025-08,-259.81923734395787,-0.0051963847468791576
L1_time+L4_regime,13,2025-09,2711.308014803135,0.0542261602960627
L1_time+L4_regime,13,2025-10,1190.7521701673886,0.023815043403347773
L1_time+L4_regime,13,2025-11,-1604.913016733175,-0.0320982603346635
L1_time+L4_regime,13,2025-12,-1041.755833624914,-0.02083511667249828
L1_time+L4_regime,13,2026-01,981.5958277278014,0.01963191655455603
L1_time+L4_regime,13,2026-02,-414.97844616902603,-0.00829956892338052
L1_time+L4_regime,13,2026-03,-819.1601003894593,-0.016383202007789185
L1_time+L4_regime,13,2026-04,1721.9990627354437,0.034439981254708874
L1_time+L4_regime,13,2026-05,2961.5831849083543,0.059231663698167084
L1_time+L4_regime,13,2026-06,1112.8631655700501,0.022257263311401
L1_time+L4_regime,13,2026-07,312.36360562748814,0.006247272112549763
L1_time+L4_regime,14,2025-08,763.4525335469189,0.015269050670938377
L1_time+L4_regime,14,2025-09,4883.533693763521,0.09767067387527043
L1_time+L4_regime,14,2025-10,-742.2896778462837,-0.014845793556925673
L1_time+L4_regime,14,2025-11,-896.4194770012546,-0.01792838954002509
L1_time+L4_regime,14,2025-12,-262.856914309099,-0.005257138286181981
L1_time+L4_regime,14,2026-01,1965.172271363228,0.039303445427264556
L1_time+L4_regime,14,2026-02,74.39014621073738,0.0014878029242147478
L1_time+L4_regime,14,2026-03,-2184.799363277916,-0.043695987265558324
L1_time+L4_regime,14,2026-04,1772.5660992530225,0.03545132198506045
L1_time+L4_regime,14,2026-05,2718.749610629553,0.05437499221259106
L1_time+L4_regime,14,2026-06,-1702.5146166576033,-0.034050292333152064
L1_time+L4_regime,14,2026-07,160.51311717137924,0.0032102623434275847
L1_time+L4_regime,15,2025-08,1239.443670582472,0.024788873411649436
L1_time+L4_regime,15,2025-09,3905.72503634825,0.07811450072696499
L1_time+L4_regime,15,2025-10,-1656.1889556154647,-0.03312377911230929
L1_time+L4_regime,15,2025-11,-447.31007038668395,-0.00894620140773368
L1_time+L4_regime,15,2025-12,-538.2290807787203,-0.010764581615574406
L1_time+L4_regime,15,2026-01,538.2482198399848,0.010764964396799696
L1_time+L4_regime,15,2026-02,-1139.828052183746,-0.022796561043674918
L1_time+L4_regime,15,2026-03,-1235.1705430326092,-0.024703410860652184
L1_time+L4_regime,15,2026-04,1596.71328417925,0.031934265683585
L1_time+L4_regime,15,2026-05,2478.563129333129,0.04957126258666258
L1_time+L4_regime,15,2026-06,-96.16738101237661,-0.001923347620247532
L1_time+L4_regime,15,2026-07,217.6321549715858,0.004352643099431716
L1_time+L4_regime,16,2025-08,649.7211795248413,0.012994423590496827
L1_time+L4_regime,16,2025-09,895.5645211679939,0.017911290423359878
L1_time+L4_regime,16,2025-10,267.2278401397198,0.0053445568027943955
L1_time+L4_regime,16,2025-11,-487.03515436128873,-0.009740703087225775
L1_time+L4_regime,16,2025-12,-452.29387520407,-0.0090458775040814
L1_time+L4_regime,16,2026-01,2323.567054551616,0.04647134109103232
L1_time+L4_regime,16,2026-02,782.0306754146504,0.01564061350829301
L1_time+L4_regime,16,2026-03,-715.7468106220495,-0.014314936212440989
L1_time+L4_regime,16,2026-04,1613.3848491036579,0.03226769698207316
L1_time+L4_regime,16,2026-05,305.87104662906313,0.006117420932581262
L1_time+L4_regime,16,2026-06,331.83493845110934,0.006636698769022187
L1_time+L4_regime,16,2026-07,606.9297100958365,0.01213859420191673
L1_time+L4_regime,17,2025-08,8.73845504530891,0.0001747691009061782
L1_time+L4_regime,17,2025-09,1396.690711913392,0.02793381423826784
L1_time+L4_regime,17,2025-10,1241.6715253947168,0.024833430507894338
L1_time+L4_regime,17,2025-11,-2218.8356988633113,-0.044376713977266224
L1_time+L4_regime,17,2025-12,-1199.8406719751947,-0.023996813439503894
L1_time+L4_regime,17,2026-01,568.6520427965224,0.011373040855930449
L1_time+L4_regime,17,2026-02,-406.0857928333926,-0.008121715856667851
L1_time+L4_regime,17,2026-03,642.2156328770616,0.012844312657541232
L1_time+L4_regime,17,2026-04,159.1683399532867,0.003183366799065734
L1_time+L4_regime,17,2026-05,838.4785607457407,0.016769571214914812
L1_time+L4_regime,17,2026-06,-238.50111527326953,-0.0047700223054653905
L1_time+L4_regime,17,2026-07,247.0359084294023,0.004940718168588046
L1_time+L4_regime,18,2025-08,-1161.3450904714118,-0.023226901809428237
L1_time+L4_regime,18,2025-09,-8.502214957352408,-0.00017004429914704814
L1_time+L4_regime,18,2025-10,1049.5032788119433,0.020990065576238868
L1_time+L4_regime,18,2025-11,-1343.4875616452082,-0.026869751232904165
L1_time+L4_regime,18,2025-12,-444.49131629459134,-0.008889826325891827
L1_time+L4_regime,18,2026-01,1022.8979458500344,0.02045795891700069
L1_time+L4_regime,18,2026-02,1041.4632768757365,0.02082926553751473
L1_time+L4_regime,18,2026-03,-1813.4239302848637,-0.03626847860569728
L1_time+L4_regime,18,2026-04,1726.4601762083976,0.03452920352416795
L1_time+L4_regime,18,2026-05,2060.1350701071033,0.041202701402142064
L1_time+L4_regime,18,2026-06,1099.6270495493345,0.02199254099098669
L1_time+L4_regime,18,2026-07,-652.364503980898,-0.01304729007961796
L1_time+L4_regime,19,2025-08,220.82645064127428,0.004416529012825485
L1_time+L4_regime,19,2025-09,3684.87427211301,0.07369748544226021
L1_time+L4_regime,19,2025-10,2187.157384973596,0.04374314769947192
L1_time+L4_regime,19,2025-11,-3591.097659474073,-0.07182195318948147
L1_time+L4_regime,19,2025-12,-181.8036971219335,-0.00363607394243867
L1_time+L4_regime,19,2026-01,1903.9798975641406,0.03807959795128281
L1_time+L4_regime,19,2026-02,466.7347033388469,0.009334694066776937
L1_time+L4_regime,19,2026-03,-717.914424775794,-0.01435828849551588
L1_time+L4_regime,19,2026-04,-63.49887541068074,-0.0012699775082136147
L1_time+L4_regime,19,2026-05,728.7853882904828,0.014575707765809657
L1_time+L4_regime,19,2026-06,-669.3106251457057,-0.013386212502914113
L1_time+L4_regime,19,2026-07,268.7174184142823,0.005374348368285646
L1_time+L4_regime,20,2025-08,-2806.3915348729383,-0.05612783069745877
L1_time+L4_regime,20,2025-09,2008.9667349080592,0.040179334698161186
L1_time+L4_regime,20,2025-10,1885.6552045688577,0.03771310409137715
L1_time+L4_regime,20,2025-11,-906.4864693070913,-0.018129729386141824
L1_time+L4_regime,20,2025-12,-413.3825931304027,-0.008267651862608054
L1_time+L4_regime,20,2026-01,761.5566870548118,0.015231133741096237
L1_time+L4_regime,20,2026-02,724.2182871345358,0.014484365742690715
L1_time+L4_regime,20,2026-03,-1256.6601041923104,-0.025133202083846208
L1_time+L4_regime,20,2026-04,651.1342628039674,0.013022685256079348
L1_time+L4_regime,20,2026-05,2149.7892555872877,0.04299578511174575
L1_time+L4_regime,20,2026-06,-60.48523006069627,-0.0012097046012139252
L1_time+L4_regime,20,2026-07,143.84381471653796,0.0028768762943307594
L1_time+L4_regime,21,2025-08,-44.341126488468944,-0.0008868225297693789
L1_time+L4_regime,21,2025-09,158.49055202531508,0.0031698110405063017
L1_time+L4_regime,21,2025-10,-182.1429956046204,-0.003642859912092408
L1_time+L4_regime,21,2025-11,-915.3072237776614,-0.01830614447555323
L1_time+L4_regime,21,2025-12,-927.0541224605677,-0.018541082449211353
L1_time+L4_regime,21,2026-01,530.4699431966064,0.010609398863932128
L1_time+L4_regime,21,2026-02,127.32583361898014,0.002546516672379603
L1_time+L4_regime,21,2026-03,-1195.8584624573177,-0.023917169249146355
L1_time+L4_regime,21,2026-04,1074.684144277202,0.02149368288554404
L1_time+L4_regime,21,2026-05,-27.072227175211992,-0.0005414445435042399
L1_time+L4_regime,21,2026-06,34.81906427791,0.0006963812855582001
L1_time+L4_regime,21,2026-07,611.4044319462673,0.012228088638925346
L1_time+L4_regime,22,2025-08,-16.831790305747745,-0.0003366358061149549
L1_time+L4_regime,22,2025-09,1129.3222184336764,0.02258644436867353
L1_time+L4_regime,22,2025-10,867.9547203262609,0.017359094406525218
L1_time+L4_regime,22,2025-11,802.4166925413847,0.016048333850827694
L1_time+L4_regime,22,2025-12,478.71902478096035,0.009574380495619208
L1_time+L4_regime,22,2026-01,-136.6958236303144,-0.002733916472606288
L1_time+L4_regime,22,2026-02,127.69611518217971,0.0025539223036435943
L1_time+L4_regime,22,2026-03,-625.1086818003087,-0.012502173636006173
L1_time+L4_regime,22,2026-04,286.0435666405938,0.005720871332811876
L1_time+L4_regime,22,2026-05,-417.7194429666115,-0.00835438885933223
L1_time+L4_regime,22,2026-06,-687.1940804293799,-0.013743881608587598
L1_time+L4_regime,22,2026-07,48.60149857720262,0.0009720299715440524
L1_time+L4_regime,23,2025-08,419.43477848827933,0.008388695569765587
L1_time+L4_regime,23,2025-09,2631.4921813942537,0.05262984362788507
L1_time+L4_regime,23,2025-10,1140.1291026613444,0.022802582053226886
L1_time+L4_regime,23,2025-11,-395.07740488197396,-0.00790154809763948
L1_time+L4_regime,23,2025-12,931.871242584335,0.0186374248516867
L1_time+L4_regime,23,2026-01,1512.4318805374132,0.030248637610748266
L1_time+L4_regime,23,2026-02,-1051.5344254081956,-0.021030688508163912
L1_time+L4_regime,23,2026-03,-626.4334018018344,-0.012528668036036687
L1_time+L4_regime,23,2026-04,493.14430652780175,0.009862886130556034
L1_time+L4_regime,23,2026-05,631.9122909722773,0.012638245819445547
L1_time+L4_regime,23,2026-06,-1107.8338859685327,-0.022156677719370656
L1_time+L4_regime,23,2026-07,1176.5856964292934,0.023531713928585867
L1_time+L4_regime,24,2025-08,-2.0139562231506716,-4.0279124463013435e-05
L1_time+L4_regime,24,2025-09,1016.7983591159928,0.020335967182319854
L1_time+L4_regime,24,2025-10,817.5734775376177,0.016351469550752354
L1_time+L4_regime,24,2025-11,-1101.8986905893516,-0.022037973811787032
L1_time+L4_regime,24,2025-12,-153.17926919450292,-0.0030635853838900584
L1_time+L4_regime,24,2026-01,-573.1522128557299,-0.011463044257114597
L1_time+L4_regime,24,2026-02,35.41808033032521,0.0007083616066065042
L1_time+L4_regime,24,2026-03,37.56802140711716,0.0007513604281423432
L1_time+L4_regime,24,2026-04,418.10423001466825,0.008362084600293364
L1_time+L4_regime,24,2026-05,-839.7401890246911,-0.016794803780493823
L1_time+L4_regime,24,2026-06,307.1320830516215,0.00614264166103243
L1_time+L4_regime,24,2026-07,-357.0474197144549,-0.007140948394289098
L1_time+L4_regime,25,2025-08,-44.84493941319306,-0.0008968987882638612
L1_time+L4_regime,25,2025-09,920.0493124139339,0.018400986248278677
L1_time+L4_regime,25,2025-10,232.38411206774526,0.004647682241354905
L1_time+L4_regime,25,2025-11,891.3158088007694,0.017826316176015388
L1_time+L4_regime,25,2025-12,574.2518750308664,0.011485037500617327
L1_time+L4_regime,25,2026-01,914.3239477751349,0.0182864789555027
L1_time+L4_regime,25,2026-02,226.27046817395058,0.004525409363479012
L1_time+L4_regime,25,2026-03,-467.10641174688953,-0.009342128234937791
L1_time+L4_regime,25,2026-04,396.29760342520785,0.007925952068504157
L1_time+L4_regime,25,2026-05,-502.9090999439113,-0.010058181998878226
L1_time+L4_regime,25,2026-06,-85.30402063499514,-0.001706080412699903
L1_time+L4_regime,25,2026-07,437.26503121046153,0.00874530062420923
L1_time+L4_regime,26,2025-08,-450.7499387049493,-0.009014998774098986
L1_time+L4_regime,26,2025-09,-108.80232002691719,-0.002176046400538344
L1_time+L4_regime,26,2025-10,990.14520441895,0.019802904088379
L1_time+L4_regime,26,2025-11,-211.10511447619956,-0.004222102289523991
L1_time+L4_regime,26,2025-12,-400.1301738217139,-0.008002603476434278
L1_time+L4_regime,26,2026-01,472.25452024858623,0.009445090404971724
L1_time+L4_regime,26,2026-02,2044.9779449838034,0.040899558899676065
L1_time+L4_regime,26,2026-03,-521.8450125711302,-0.010436900251422604
L1_time+L4_regime,26,2026-04,69.3301407750555,0.00138660281550111
L1_time+L4_regime,26,2026-05,-881.8601484713472,-0.017637202969426943
L1_time+L4_regime,26,2026-06,-27.25276330831184,-0.0005450552661662369
L1_time+L4_regime,26,2026-07,444.51670977376807,0.008890334195475361
L1_time+L4_regime,27,2025-08,610.1918122581219,0.012203836245162438
L1_time+L4_regime,27,2025-09,956.3389174643335,0.01912677834928667
L1_time+L4_regime,27,2025-10,1560.0385806734857,0.031200771613469715
L1_time+L4_regime,27,2025-11,894.5854211612104,0.01789170842322421
L1_time+L4_regime,27,2025-12,-295.86688738388966,-0.005917337747677793
L1_time+L4_regime,27,2026-01,-4.905041507125134,-9.810083014250267e-05
L1_time+L4_regime,27,2026-02,-344.87385512027595,-0.006897477102405519
L1_time+L4_regime,27,2026-03,-395.7801698231315,-0.00791560339646263
L1_time+L4_regime,27,2026-04,488.60152528385515,0.009772030505677104
L1_time+L4_regime,27,2026-05,-293.26230886505437,-0.005865246177301087
L1_time+L4_regime,27,2026-06,39.41092797566216,0.0007882185595132433
L1_time+L4_regime,27,2026-07,-560.4232558667309,-0.011208465117334617
L1_time+L4_regime,28,2025-08,2512.4238053156496,0.05024847610631299
L1_time+L4_regime,28,2025-09,3185.1259902025267,0.06370251980405053
L1_time+L4_regime,28,2025-10,2001.4373366007994,0.040028746732015986
L1_time+L4_regime,28,2025-11,-2410.254070079038,-0.04820508140158076
L1_time+L4_regime,28,2025-12,-921.0327794937039,-0.018420655589874078
L1_time+L4_regime,28,2026-01,-813.6369441743363,-0.016272738883486727
L1_time+L4_regime,28,2026-02,-667.4236065384785,-0.013348472130769569
L1_time+L4_regime,28,2026-03,-512.0466098515335,-0.01024093219703067
L1_time+L4_regime,28,2026-04,-152.18692527674966,-0.003043738505534993
L1_time+L4_regime,28,2026-05,-320.64873900746807,-0.006412974780149361
L1_time+L4_regime,28,2026-06,-153.6891046048686,-0.003073782092097372
L1_time+L4_regime,28,2026-07,423.4699010135496,0.008469398020270991
L1_time+L4_regime,29,2025-08,1509.5911474983632,0.030191822949967265
L1_time+L4_regime,29,2025-09,515.1828829018141,0.010303657658036283
L1_time+L4_regime,29,2025-10,1688.16974228223,0.0337633948456446
L1_time+L4_regime,29,2025-11,-588.4081294976786,-0.011768162589953573
L1_time+L4_regime,29,2025-12,-815.4486188146784,-0.016308972376293567
L1_time+L4_regime,29,2026-01,-544.3694445326646,-0.010887388890653292
L1_time+L4_regime,29,2026-02,1159.1456411684794,0.023182912823369588
L1_time+L4_regime,29,2026-03,-1924.9136949105941,-0.03849827389821188
L1_time+L4_regime,29,2026-04,1330.5837617211064,0.02661167523442213
L1_time+L4_regime,29,2026-05,-0.501300975372942,-1.002601950745884e-05
L1_time+L4_regime,29,2026-06,-448.84582519437936,-0.008976916503887588
L1_time+L4_regime,29,2026-07,3.5056883369152274,7.011376673830455e-05
L1_time+L4_regime,30,2025-08,-219.3211127654231,-0.004386422255308462
L1_time+L4_regime,30,2025-09,1046.6774930340125,0.020933549860680252
L1_time+L4_regime,30,2025-10,1015.4965358965947,0.02030993071793189
L1_time+L4_regime,30,2025-11,328.6319664766215,0.006572639329532431
L1_time+L4_regime,30,2025-12,-874.452103939243,-0.01748904207878486
L1_time+L4_regime,30,2026-01,1508.8856812718232,0.030177713625436465
L1_time+L4_regime,30,2026-02,1082.3760501760462,0.021647521003520923
L1_time+L4_regime,30,2026-03,459.78285418881205,0.00919565708377624
L1_time+L4_regime,30,2026-04,141.89115073566973,0.0028378230147133943
L1_time+L4_regime,30,2026-05,853.9365080687548,0.017078730161375098
L1_time+L4_regime,30,2026-06,7.820805660912811,0.0001564161132182562
L1_time+L4_regime,30,2026-07,-17.626839536015723,-0.00035253679072031445
L1_time+L4_regime,31,2025-08,-791.1685543319554,-0.01582337108663911
L1_time+L4_regime,31,2025-09,2640.832511512138,0.052816650230242755
L1_time+L4_regime,31,2025-10,1289.97312338547,0.0257994624677094
L1_time+L4_regime,31,2025-11,-1999.5920296421382,-0.03999184059284276
L1_time+L4_regime,31,2025-12,-1178.2055754975463,-0.023564111509950927
L1_time+L4_regime,31,2026-01,1158.4442347553759,0.023168884695107517
L1_time+L4_regime,31,2026-02,999.8667329208793,0.019997334658417586
L1_time+L4_regime,31,2026-03,-1151.595228723224,-0.02303190457446448
L1_time+L4_regime,31,2026-04,604.7589161145761,0.012095178322291521
L1_time+L4_regime,31,2026-05,1186.2771313367675,0.02372554262673535
L1_time+L4_regime,31,2026-06,41.64804302324319,0.0008329608604648639
L1_time+L4_regime,31,2026-07,213.77052903843833,0.004275410580768767
L1_time+L4_regime,32,2025-08,-60.468672408447674,-0.0012093734481689535
L1_time+L4_regime,32,2025-09,2697.1053314349956,0.053942106628699915
L1_time+L4_regime,32,2025-10,1404.3446071676062,0.028086892143352124
L1_time+L4_regime,32,2025-11,-2605.1270033040437,-0.05210254006608087
L1_time+L4_regime,32,2025-12,-662.7831055125434,-0.013255662110250869
L1_time+L4_regime,32,2026-01,1926.7985236298364,0.03853597047259673
L1_time+L4_regime,32,2026-02,-699.8538491845102,-0.013997076983690203
L1_time+L4_regime,32,2026-03,-1261.4912588069246,-0.025229825176138494
L1_time+L4_regime,32,2026-04,1042.2653973032425,0.02084530794606485
L1_time+L4_regime,32,2026-05,1822.6588387413676,0.03645317677482735
L1_time+L4_regime,32,2026-06,1385.0182261472787,0.027700364522945574
L1_time+L4_regime,32,2026-07,-80.75930303902896,-0.0016151860607805794
L1_time+L4_regime,33,2025-08,232.4946383925835,0.00464989276785167
L1_time+L4_regime,33,2025-09,1282.2166917053728,0.025644333834107455
L1_time+L4_regime,33,2025-10,-124.48047425944878,-0.0024896094851889756
L1_time+L4_regime,33,2025-11,-652.5305400256766,-0.013050610800513531
L1_time+L4_regime,33,2025-12,-685.479622416121,-0.013709592448322419
L1_time+L4_regime,33,2026-01,2555.693240654963,0.05111386481309926
L1_time+L4_regime,33,2026-02,190.63467899555144,0.0038126935799110287
L1_time+L4_regime,33,2026-03,-900.0993445451995,-0.01800198689090399
L1_time+L4_regime,33,2026-04,784.915614530265,0.0156983122906053
L1_time+L4_regime,33,2026-05,433.4338966598616,0.008668677933197233
L1_time+L4_regime,33,2026-06,-374.476295077372,-0.00748952590154744
L1_time+L4_regime,33,2026-07,1473.9868470351666,0.029479736940703334
L1_time+L4_regime,34,2025-08,-100.45435953771357,-0.0020090871907542714
L1_time+L4_regime,34,2025-09,1516.1164421993462,0.030322328843986925
L1_time+L4_regime,34,2025-10,446.3544296744403,0.008927088593488806
L1_time+L4_regime,34,2025-11,-481.7258367037193,-0.009634516734074387
L1_time+L4_regime,34,2025-12,-252.71751056038556,-0.005054350211207711
L1_time+L4_regime,34,2026-01,881.8571378777833,0.017637142757555666
